#Efci:-230.7911477999
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -230.75061507191759      -0.02879592935852         2           234       +0.388934158710       6.081e+05
             2        -230.78164621315693      -0.03103114123934         3           351       +0.206817226158       9.121e+05
             3        -230.78821827834071      -0.00657206518378         5           585       +0.133938219192       1.520e+06
             4        -230.78840356643539      -0.00018528809468         7           819       +0.135083704156       2.128e+06
             5        -230.78848182070834      -0.00007825427295         8           936       +0.132747970632       2.432e+06
             6        -230.78854009121162      -0.00005827050327         9          1053       +0.120593951946       2.736e+06
             7        -230.78858767166076      -0.00004758044915        10          1170       +0.121422343756       3.040e+06
             8        -230.78862961180150      -0.00004194014073        11          1287       +0.123529138931       3.344e+06
             9        -230.78867270726070      -0.00004309545920        12          1404       +0.124010424529       3.648e+06
            10        -230.78871954988034      -0.00004684261964        13          1521       +0.128342516560       3.952e+06
            11        -230.78877273434213      -0.00005318446179        14          1638       +0.124380997602       4.256e+06
            12        -230.78883047609213      -0.00005774175000        15          1755       +0.133487469624       4.560e+06
            13        -230.78889533475007      -0.00006485865794        16          1872       +0.123079179025       4.865e+06
            14        -230.78896881846316      -0.00007348371309        17          1989       +0.138561789819       5.169e+06
            15        -230.78904363829727      -0.00007481983411        18          2106       +0.114069907267       5.473e+06
            16        -230.78911504701162      -0.00007140871435        19          2223       +0.119423677092       5.777e+06
            17        -230.78918186346948      -0.00006681645786        20          2340       +0.116673336175       6.081e+06
            18        -230.78934857612768      -0.00016671265820        22          2574       +0.110706199101       6.689e+06
            19        -230.78935385054584      -0.00000527441816        23          2691       +0.116663111892       6.993e+06
            20        -230.78935469702921      -0.00000084648337        24          2808       +0.122252647573       7.297e+06
            21        -230.78935508722802      -0.00000039019881        25          2925       +0.114267256829       7.601e+06
            22        -230.78935536215329      -0.00000027492527        26          3042       +0.118621594642       7.905e+06
            23        -230.78935561374848      -0.00000025159520        27          3159       +0.120123228183       8.209e+06
            24        -230.78935589059236      -0.00000027684388        28          3276       +0.122374624041       8.513e+06
            25        -230.78935748393064      -0.00000159333828        30          3510       +0.114132090433       9.121e+06
            26        -230.78935947569909      -0.00000199176844        31          3627       +0.125475019663       9.425e+06
            27        -230.78936200283079      -0.00000252713170        32          3744       +0.121903737707       9.729e+06
            28        -230.78936519765756      -0.00000319482677        33          3861       +0.119103281573       1.003e+07
            29        -230.78936935170421      -0.00000415404665        34          3978       +0.114010254896       1.034e+07
            30        -230.78937494344805      -0.00000559174384        35          4095       +0.108627261474       1.064e+07
            31        -230.78938248573394      -0.00000754228589        36          4212       +0.130422070599       1.095e+07
            32        -230.78939310939947      -0.00001062366553        37          4329       +0.124608294385       1.125e+07
            33        -230.78940822347255      -0.00001511407308        38          4446       +0.114130305969       1.155e+07
            34        -230.78942922443238      -0.00002100095983        39          4563       +0.105730907567       1.186e+07
            35        -230.78945815971096      -0.00002893527858        40          4680       +0.121059680314       1.216e+07
            36        -230.78949656934745      -0.00003840963649        41          4797       +0.111300515161       1.247e+07
            37        -230.78954243870089      -0.00004586935344        42          4914       +0.123792991546       1.277e+07
            38        -230.78958881868141      -0.00004637998052        43          5031       +0.109156101181       1.307e+07
            39        -230.78962834997122      -0.00003953128981        44          5148       +0.107410845606       1.338e+07
            40        -230.78966113998806      -0.00003279001683        45          5265       +0.122763237483       1.368e+07
            41        -230.78968338215174      -0.00002224216368        46          5382       +0.127915389326       1.399e+07
            42        -230.78972040223712      -0.00003702008539        48          5616       +0.124546117667       1.459e+07
            43        -230.78972336739827      -0.00000296516114        49          5733       +0.114535566003       1.490e+07
            44        -230.78972357178651      -0.00000020438824        50          5850       +0.113025656668       1.520e+07
            45        -230.78972361217782      -0.00000004039131        51          5967       +0.107416788326       1.551e+07
            46        -230.78972362790654      -0.00000001572872        52          6084       +0.109234167889       1.581e+07
            47        -230.78972363416383      -0.00000000625730        53          6201       +0.103840011236       1.611e+07
            48        -230.78972364816201      -0.00000001399818        55          6435       +0.115610303225       1.672e+07
            49        -230.78972365454197      -0.00000000637996        56          6552       +0.111253537569       1.703e+07
            50        -230.78972365753262      -0.00000000299065        57          6669       +0.100025305989       1.733e+07
