#Efci:-230.7911477999
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -230.75923754489216      -0.03741840233309         2           234       +0.347242756448       6.081e+07
             2        -230.78760137948581      -0.02836383459365         3           351       +0.118200153550       9.121e+07
             3        -230.78995203024908      -0.00235065076328         5           585       +0.031497839362       1.520e+08
             4        -230.79009435634367      -0.00014232609459         6           702       +0.023585158027       1.824e+08
             5        -230.79014382435253      -0.00004946800885         7           819       +0.017547073778       2.128e+08
             6        -230.79017147361316      -0.00002764926063         8           936       +0.016508278030       2.432e+08
             7        -230.79018364912235      -0.00001217550920         9          1053       +0.014410315577       2.736e+08
             8        -230.79019012478969      -0.00000647566733        10          1170       +0.014766315118       3.040e+08
             9        -230.79019353750132      -0.00000341271164        11          1287       +0.013459964649       3.344e+08
            10        -230.79019570030275      -0.00000216280142        12          1404       +0.013394950153       3.648e+08
            11        -230.79019739529016      -0.00000169498742        13          1521       +0.013151668533       3.952e+08
            12        -230.79019884940084      -0.00000145411067        14          1638       +0.012040794218       4.256e+08
            13        -230.79020017538872      -0.00000132598788        15          1755       +0.014153095278       4.560e+08
            14        -230.79020131893762      -0.00000114354890        16          1872       +0.012437342103       4.865e+08
            15        -230.79020227959262      -0.00000096065500        17          1989       +0.012095226775       5.169e+08
            16        -230.79020313428526      -0.00000085469264        18          2106       +0.013917051867       5.473e+08
            17        -230.79020382674724      -0.00000069246198        19          2223       +0.012294311268       5.777e+08
            18        -230.79020444217403      -0.00000061542679        20          2340       +0.013074589041       6.081e+08
            19        -230.79020498070935      -0.00000053853532        21          2457       +0.012430860428       6.385e+08
            20        -230.79020541398117      -0.00000043327182        22          2574       +0.010872949885       6.689e+08
            21        -230.79020576006064      -0.00000034607947        23          2691       +0.012298948253       6.993e+08
            22        -230.79020604657376      -0.00000028651311        24          2808       +0.011994468385       7.297e+08
            23        -230.79020628165230      -0.00000023507855        25          2925       +0.012186099676       7.601e+08
            24        -230.79020649220337      -0.00000021055106        26          3042       +0.011192821238       7.905e+08
            25        -230.79020667680592      -0.00000018460256        27          3159       +0.011390905068       8.209e+08
            26        -230.79020683120115      -0.00000015439522        28          3276       +0.011987798805       8.513e+08
            27        -230.79020695734278      -0.00000012614163        29          3393       +0.011854365904       8.817e+08
            28        -230.79020706257396      -0.00000010523118        30          3510       +0.011800327841       9.121e+08
            29        -230.79020715183961      -0.00000008926565        31          3627       +0.011813667962       9.425e+08
            30        -230.79020722584295      -0.00000007400334        32          3744       +0.011592362012       9.729e+08
            31        -230.79020728889478      -0.00000006305183        33          3861       +0.010635374070       1.003e+09
            32        -230.79020734709681      -0.00000005820203        34          3978       +0.011412749350       1.034e+09
            33        -230.79020740157665      -0.00000005447984        35          4095       +0.010697514683       1.064e+09
            34        -230.79020763650587      -0.00000023492922        37          4329       +0.011943434069       1.125e+09
            35        -230.79020781727468      -0.00000018076881        38          4446       +0.010607420846       1.155e+09
            36        -230.79020795166122      -0.00000013438654        39          4563       +0.011698603508       1.186e+09
            37        -230.79020805258656      -0.00000010092535        40          4680       +0.010737219947       1.216e+09
            38        -230.79020812617492      -0.00000007358835        41          4797       +0.010536385238       1.247e+09
            39        -230.79020818401017      -0.00000005783525        42          4914       +0.011022455417       1.277e+09
            40        -230.79020822844447      -0.00000004443430        43          5031       +0.011471601358       1.307e+09
            41        -230.79020826300990      -0.00000003456543        44          5148       +0.010926104902       1.338e+09
            42        -230.79020829353877      -0.00000003052887        45          5265       +0.010682877474       1.368e+09
            43        -230.79020832077794      -0.00000002723917        46          5382       +0.009714461970       1.399e+09
            44        -230.79020834551110      -0.00000002473317        47          5499       +0.011055525094       1.429e+09
            45        -230.79020837016367      -0.00000002465256        48          5616       +0.011999743790       1.459e+09
            46        -230.79020839627427      -0.00000002611060        49          5733       +0.011583714937       1.490e+09
            47        -230.79020842365753      -0.00000002738327        50          5850       +0.012460051539       1.520e+09
            48        -230.79020845203345      -0.00000002837592        51          5967       +0.011114643639       1.551e+09
            49        -230.79020859161608      -0.00000013958262        53          6201       +0.010556569005       1.611e+09
            50        -230.79020871196491      -0.00000012034883        54          6318       +0.010681061043       1.642e+09
