#Efci:-230.7911477999
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -230.75963720591804      -0.03781806335897         2           234       +0.344631477639       6.081e+09
             2        -230.78786278844160      -0.02822558252356         3           351       +0.114287929139       9.121e+09
             3        -230.79001344689269      -0.00215065845109         5           585       +0.026600548301       1.520e+10
             4        -230.79017883515138      -0.00016538825869         6           702       +0.011915556643       1.824e+10
             5        -230.79020588567303      -0.00002705052165         7           819       +0.005651501865       2.128e+10
             6        -230.79021279057761      -0.00000690490458         8           936       +0.002268964756       2.432e+10
             7        -230.79021339420373      -0.00000060362612        10          1170       +0.001371488240       3.040e+10
             8        -230.79021354399148      -0.00000014978775        12          1404       +0.001477868538       3.648e+10
             9        -230.79021360293504      -0.00000005894356        13          1521       +0.001229937229       3.952e+10
            10        -230.79021362733209      -0.00000002439705        14          1638       +0.001315032632       4.256e+10
            11        -230.79021364115246      -0.00000001382037        15          1755       +0.001399372171       4.560e+10
            12        -230.79021364959948      -0.00000000844702        16          1872       +0.001355289456       4.865e+10
            13        -230.79021365623734      -0.00000000663786        17          1989       +0.001176293777       5.169e+10
            14        -230.79021366203170      -0.00000000579436        18          2106       +0.001108013032       5.473e+10
            15        -230.79021366820507      -0.00000000617337        19          2223       +0.001185162165       5.777e+10
            16        -230.79021367454376      -0.00000000633869        20          2340       +0.001192371082       6.081e+10
            17        -230.79021368102892      -0.00000000648515        21          2457       +0.001250745035       6.385e+10
            18        -230.79021368812539      -0.00000000709647        22          2574       +0.001193271687       6.689e+10
            19        -230.79021369544137      -0.00000000731598        23          2691       +0.000964962131       6.993e+10
            20        -230.79021370267938      -0.00000000723801        24          2808       +0.001151094879       7.297e+10
            21        -230.79021371031271      -0.00000000763333        25          2925       +0.001262925659       7.601e+10
            22        -230.79021371705645      -0.00000000674373        26          3042       +0.001184674175       7.905e+10
            23        -230.79021372192676      -0.00000000487032        27          3159       +0.001106972132       8.209e+10
            24        -230.79021372533231      -0.00000000340555        28          3276       +0.001130982622       8.513e+10
            25        -230.79021372764643      -0.00000000231412        29          3393       +0.001265311826       8.817e+10
            26        -230.79021372907815      -0.00000000143172        30          3510       +0.001257600852       9.121e+10
            27        -230.79021372997576      -0.00000000089761        31          3627       +0.001153678862       9.425e+10
            28        -230.79021373059132      -0.00000000061556        32          3744       +0.001201119104       9.729e+10
            29        -230.79021373107261      -0.00000000048129        33          3861       +0.001125769511       1.003e+11
            30        -230.79021373148359      -0.00000000041098        34          3978       +0.001286903181       1.034e+11
            31        -230.79021373182673      -0.00000000034314        35          4095       +0.001134895722       1.064e+11
            32        -230.79021373214437      -0.00000000031764        36          4212       +0.001035438338       1.095e+11
            33        -230.79021373374403      -0.00000000159966        38          4446       +0.001186759734       1.155e+11
            34        -230.79021373529952      -0.00000000155549        39          4563       +0.001246371780       1.186e+11
            35        -230.79021373681971      -0.00000000152019        40          4680       +0.001229239194       1.216e+11
            36        -230.79021373826535      -0.00000000144564        41          4797       +0.001117730515       1.247e+11
            37        -230.79021373962897      -0.00000000136362        42          4914       +0.001244961912       1.277e+11
            38        -230.79021374084425      -0.00000000121528        43          5031       +0.001204401526       1.307e+11
            39        -230.79021374190273      -0.00000000105848        44          5148       +0.001268466666       1.338e+11
            40        -230.79021374279941      -0.00000000089668        45          5265       +0.001152849934       1.368e+11
            41        -230.79021374356091      -0.00000000076150        46          5382       +0.001220054252       1.399e+11
            42        -230.79021374421882      -0.00000000065791        47          5499       +0.001266863217       1.429e+11
            43        -230.79021374480777      -0.00000000058895        48          5616       +0.001207348545       1.459e+11
            44        -230.79021374536674      -0.00000000055897        49          5733       +0.001228208578       1.490e+11
            45        -230.79021374591167      -0.00000000054493        50          5850       +0.001263873665       1.520e+11
            46        -230.79021374645720      -0.00000000054553        51          5967       +0.001276217528       1.551e+11
            47        -230.79021374700181      -0.00000000054462        52          6084       +0.001133386634       1.581e+11
            48        -230.79021374965495      -0.00000000265314        54          6318       +0.001031899455       1.642e+11
            49        -230.79021375193827      -0.00000000228331        55          6435       +0.001196043943       1.672e+11
            50        -230.79021375361233      -0.00000000167407        56          6552       +0.001158740714       1.703e+11
