#Efci:-7.9723355824
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -7.96859724581578      -0.01662570685712         3           276       +0.227632976274       3.066e+09
             2        -7.97140689290740      -0.00280964709162         5           460       +0.052453562481       5.111e+09
             3        -7.97167516102527      -0.00026826811786         7           644       +0.047200370968       7.155e+09
             4        -7.97185159405728      -0.00017643303202         8           736       +0.040819692592       8.177e+09
             5        -7.97199786839502      -0.00014627433773         9           828       +0.032678360586       9.199e+09
             6        -7.97199859282626      -0.00000072443124        10           920       +0.048295492144       1.022e+10
             7        -7.97202725304294      -0.00002866021668        13          1196       +0.045772926038       1.329e+10
             8        -7.97207716284165      -0.00004990979871        14          1288       +0.040880836376       1.431e+10
             9        -7.97214746362607      -0.00007030078442        15          1380       +0.031485366402       1.533e+10
            10        -7.97223184010467      -0.00008437647860        16          1472       +0.024910019020       1.635e+10
            11        -7.97223377143609      -0.00000193133142        17          1564       +0.037174964222       1.738e+10
            12        -7.97223708085683      -0.00000330942074        18          1656       +0.036870525937       1.840e+10
            13        -7.97225991638080      -0.00002283552397        20          1840       +0.028678638526       2.044e+10
            14        -7.97227473539284      -0.00001481901204        21          1932       +0.023985308926       2.146e+10
            15        -7.97228905006601      -0.00001431467317        22          2024       +0.018647532214       2.249e+10
            16        -7.97230121462450      -0.00001216455849        23          2116       +0.016077897203       2.351e+10
            17        -7.97230788464607      -0.00000667002157        24          2208       +0.016128932400       2.453e+10
            18        -7.97230967295667      -0.00000178831061        25          2300       +0.012794266196       2.555e+10
            19        -7.97231054944838      -0.00000087649171        26          2392       +0.013695773303       2.657e+10
            20        -7.97231097634389      -0.00000042689551        27          2484       +0.013199546964       2.760e+10
            21        -7.97231137101158      -0.00000039466768        28          2576       +0.014395742961       2.862e+10
            22        -7.97231178725141      -0.00000041623983        29          2668       +0.013302195804       2.964e+10
            23        -7.97231226478366      -0.00000047753225        30          2760       +0.013660289018       3.066e+10
            24        -7.97231278730104      -0.00000052251738        31          2852       +0.013416174022       3.169e+10
            25        -7.97231331871845      -0.00000053141741        32          2944       +0.013081492250       3.271e+10
            26        -7.97231386749480      -0.00000054877635        33          3036       +0.011975491822       3.373e+10
            27        -7.97231440747030      -0.00000053997550        34          3128       +0.012547376001       3.475e+10
            28        -7.97231489893952      -0.00000049146923        35          3220       +0.012572224580       3.577e+10
            29        -7.97231529114969      -0.00000039221017        36          3312       +0.013698718318       3.680e+10
            30        -7.97231553049518      -0.00000023934549        37          3404       +0.013421402521       3.782e+10
            31        -7.97231569705339      -0.00000016655821        38          3496       +0.012617040649       3.884e+10
            32        -7.97231583329421      -0.00000013624082        39          3588       +0.011800041268       3.986e+10
            33        -7.97231593826377      -0.00000010496955        40          3680       +0.012875770105       4.088e+10
            34        -7.97231603186959      -0.00000009360582        41          3772       +0.012127415125       4.191e+10
            35        -7.97231612258823      -0.00000009071864        42          3864       +0.011655313102       4.293e+10
            36        -7.97231621684730      -0.00000009425907        43          3956       +0.012263608657       4.395e+10
            37        -7.97231632132969      -0.00000010448239        44          4048       +0.011837464830       4.497e+10
            38        -7.97231643713884      -0.00000011580915        45          4140       +0.011987793769       4.600e+10
            39        -7.97231657008358      -0.00000013294474        46          4232       +0.011915511230       4.702e+10
            40        -7.97231671850335      -0.00000014841977        47          4324       +0.012575687910       4.804e+10
            41        -7.97231687874525      -0.00000016024190        48          4416       +0.012161992788       4.906e+10
            42        -7.97231704888473      -0.00000017013948        49          4508       +0.011043370539       5.008e+10
            43        -7.97231720425718      -0.00000015537245        50          4600       +0.012901489414       5.111e+10
            44        -7.97231733116659      -0.00000012690941        51          4692       +0.012041903107       5.213e+10
            45        -7.97231741817482      -0.00000008700823        52          4784       +0.010668231986       5.315e+10
            46        -7.97231748122708      -0.00000006305226        53          4876       +0.012309284737       5.417e+10
            47        -7.97231752834984      -0.00000004712276        54          4968       +0.013095001570       5.519e+10
            48        -7.97231756211986      -0.00000003377002        55          5060       +0.012625237957       5.622e+10
            49        -7.97231759007407      -0.00000002795421        56          5152       +0.011589605569       5.724e+10
            50        -7.97231761627049      -0.00000002619642        57          5244       +0.011351554438       5.826e+10
