#Efci:-7.9723355824
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -7.96595867743717      -0.01398713847851         3           276       +0.275404093969       3.066e+07
             2        -7.96992791090543      -0.00396923346827         5           460       +0.159953175699       5.111e+07
             3        -7.97072802907227      -0.00080011816684         7           644       +0.149740592843       7.155e+07
             4        -7.97096991531446      -0.00024188624219         8           736       +0.129197275270       8.177e+07
             5        -7.97105135319100      -0.00008143787654         9           828       +0.132700307883       9.199e+07
             6        -7.97109711489769      -0.00004576170669        10           920       +0.124510459938       1.022e+08
             7        -7.97113137478451      -0.00003425988682        11          1012       +0.130049230622       1.124e+08
             8        -7.97116195278903      -0.00003057800452        12          1104       +0.136999210304       1.227e+08
             9        -7.97119204929910      -0.00003009651007        13          1196       +0.130865009556       1.329e+08
            10        -7.97122260187393      -0.00003055257483        14          1288       +0.125171759944       1.431e+08
            11        -7.97125754101311      -0.00003493913918        15          1380       +0.128841686795       1.533e+08
            12        -7.97129838758278      -0.00004084656966        16          1472       +0.111840106587       1.635e+08
            13        -7.97134495333763      -0.00004656575485        17          1564       +0.123002197391       1.738e+08
            14        -7.97139504022435      -0.00005008688672        18          1656       +0.122101004331       1.840e+08
            15        -7.97144577232874      -0.00005073210439        19          1748       +0.126870234882       1.942e+08
            16        -7.97149170427411      -0.00004593194537        20          1840       +0.125565437281       2.044e+08
            17        -7.97153122599484      -0.00003952172073        21          1932       +0.100444330141       2.146e+08
            18        -7.97156300409459      -0.00003177809974        22          2024       +0.115907456132       2.249e+08
            19        -7.97159123586473      -0.00002823177015        23          2116       +0.115294680495       2.351e+08
            20        -7.97161361559760      -0.00002237973287        24          2208       +0.127013022958       2.453e+08
            21        -7.97162982401679      -0.00001620841919        25          2300       +0.102293858247       2.555e+08
            22        -7.97164071069796      -0.00001088668116        26          2392       +0.113974025246       2.657e+08
            23        -7.97164915795558      -0.00000844725762        27          2484       +0.116477628366       2.760e+08
            24        -7.97165586610721      -0.00000670815163        28          2576       +0.116564768901       2.862e+08
            25        -7.97166212645674      -0.00000626034952        29          2668       +0.124200547732       2.964e+08
            26        -7.97166815594438      -0.00000602948764        30          2760       +0.121572025954       3.066e+08
            27        -7.97167400486673      -0.00000584892235        31          2852       +0.102077962043       3.169e+08
            28        -7.97168053346152      -0.00000652859479        32          2944       +0.116248841539       3.271e+08
            29        -7.97171487346422      -0.00003434000271        34          3128       +0.089076055753       3.475e+08
            30        -7.97174507618454      -0.00003020272031        35          3220       +0.101082607906       3.577e+08
            31        -7.97176356423316      -0.00001848804862        36          3312       +0.106976410278       3.680e+08
            32        -7.97177414379588      -0.00001057956272        37          3404       +0.118691985385       3.782e+08
            33        -7.97177987631811      -0.00000573252224        38          3496       +0.118128809633       3.884e+08
            34        -7.97178385051929      -0.00000397420117        39          3588       +0.120731207557       3.986e+08
            35        -7.97178653802109      -0.00000268750180        40          3680       +0.108519135466       4.088e+08
            36        -7.97178830892571      -0.00000177090463        41          3772       +0.118187351583       4.191e+08
            37        -7.97178949890581      -0.00000118998010        42          3864       +0.113360445632       4.293e+08
            38        -7.97179034262823      -0.00000084372242        43          3956       +0.099882182511       4.395e+08
            39        -7.97179111483176      -0.00000077220352        44          4048       +0.121623841900       4.497e+08
            40        -7.97179194218884      -0.00000082735709        45          4140       +0.110396483450       4.600e+08
            41        -7.97179286727754      -0.00000092508870        46          4232       +0.111456721277       4.702e+08
            42        -7.97179389213307      -0.00000102485553        47          4324       +0.106369898692       4.804e+08
            43        -7.97179499231410      -0.00000110018104        48          4416       +0.108662607371       4.906e+08
            44        -7.97181489705836      -0.00001990474426        51          4692       +0.103484827229       5.213e+08
            45        -7.97182628044431      -0.00001138338595        52          4784       +0.113573386248       5.315e+08
            46        -7.97183031958136      -0.00000403913706        53          4876       +0.102095680937       5.417e+08
            47        -7.97183130594880      -0.00000098636743        54          4968       +0.105263933608       5.519e+08
            48        -7.97183165312737      -0.00000034717858        55          5060       +0.131503546233       5.622e+08
            49        -7.97183179094734      -0.00000013781996        56          5152       +0.116151870016       5.724e+08
            50        -7.97183185125001      -0.00000006030268        57          5244       +0.105885746373       5.826e+08
