#Efci:-148.8881375281
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -148.83901919506201      -0.05496309600184         3           162       +1.344759336328       1.024e+14
             2        -148.85837741433269      -0.01935821927069         5           270       +0.572602878576       1.706e+14
             3        -148.86301805495071      -0.00464064061802         7           378       +0.368327635560       2.388e+14
             4        -148.86943631131081      -0.00641825636009         8           432       +0.257456878380       2.730e+14
             5        -148.87022364171159      -0.00078733040078        10           540       +0.282350020271       3.412e+14
             6        -148.87131295945503      -0.00108931774344        11           594       +0.252126590201       3.753e+14
             7        -148.87265449399555      -0.00134153454053        12           648       +0.201650506038       4.094e+14
             8        -148.87282958028553      -0.00017508628997        14           756       +0.192540964360       4.777e+14
             9        -148.87313792914782      -0.00030834886229        15           810       +0.175070765495       5.118e+14
            10        -148.87352564417188      -0.00038771502406        16           864       +0.165994173564       5.459e+14
            11        -148.87365760951937      -0.00013196534749        18           972       +0.171315686184       6.142e+14
            12        -148.87389241164107      -0.00023480212170        19          1026       +0.145386283779       6.483e+14
            13        -148.87415986871829      -0.00026745707723        20          1080       +0.140824597044       6.824e+14
            14        -148.87455728607446      -0.00039741735617        21          1134       +0.111291567726       7.165e+14
            15        -148.87482199601629      -0.00026470994183        22          1188       +0.140204030668       7.506e+14
            16        -148.87523350419644      -0.00041150818015        23          1242       +0.129121509923       7.848e+14
            17        -148.87528164025250      -0.00004813605605        24          1296       +0.230708828658       8.189e+14
            18        -148.87537313216441      -0.00009149191192        25          1350       +0.226533093851       8.530e+14
            19        -148.87552141040950      -0.00014827824509        26          1404       +0.219612291291       8.871e+14
            20        -148.87577887509147      -0.00025746468197        27          1458       +0.193335311617       9.213e+14
            21        -148.87610495784563      -0.00032608275416        28          1512       +0.155062750654       9.554e+14
            22        -148.87637171534351      -0.00026675749788        29          1566       +0.157321636363       9.895e+14
            23        -148.87666868147170      -0.00029696612819        30          1620       +0.105760640666       1.024e+15
            24        -148.87689820911268      -0.00022952764098        31          1674       +0.153024805970       1.058e+15
            25        -148.87715661266563      -0.00025840355295        32          1728       +0.128655568243       1.092e+15
            26        -148.87737557115256      -0.00021895848693        33          1782       +0.169276977784       1.126e+15
            27        -148.87757216630536      -0.00019659515280        34          1836       +0.150199196283       1.160e+15
            28        -148.87773938646154      -0.00016722015619        35          1890       +0.166062097368       1.194e+15
            29        -148.87796680211721      -0.00022741565567        36          1944       +0.136744608583       1.228e+15
            30        -148.87820226357098      -0.00023546145377        37          1998       +0.144021226122       1.262e+15
            31        -148.87852919660665      -0.00032693303567        38          2052       +0.106476521312       1.297e+15
            32        -148.87861994145211      -0.00009074484547        39          2106       +0.179541945196       1.331e+15
            33        -148.87877164442949      -0.00015170297738        40          2160       +0.155027040059       1.365e+15
            34        -148.87892539645586      -0.00015375202636        41          2214       +0.142612814217       1.399e+15
            35        -148.87906212101751      -0.00013672456166        42          2268       +0.108430809272       1.433e+15
            36        -148.87919698516325      -0.00013486414574        43          2322       +0.097812993766       1.467e+15
            37        -148.87932823664400      -0.00013125148075        44          2376       +0.067445307252       1.501e+15
            38        -148.87934780186038      -0.00001956521638        46          2484       +0.066593737385       1.570e+15
            39        -148.87937537269167      -0.00002757083129        47          2538       +0.059650301712       1.604e+15
            40        -148.87939149896374      -0.00001612627207        48          2592       +0.058557117926       1.638e+15
            41        -148.87940484256984      -0.00001334360610        49          2646       +0.045414045884       1.672e+15
            42        -148.87942081239089      -0.00001596982105        50          2700       +0.037772559627       1.706e+15
            43        -148.87943829486579      -0.00001748247490        51          2754       +0.022569412801       1.740e+15
            44        -148.87944513944788      -0.00000684458209        52          2808       +0.029847919261       1.774e+15
            45        -148.87944769858854      -0.00000255914065        53          2862       +0.023706167730       1.808e+15
            46        -148.87945066488456      -0.00000296629602        54          2916       +0.021389160847       1.843e+15
            47        -148.87945457330457      -0.00000390842001        55          2970       +0.018158560209       1.877e+15
            48        -148.87945608876456      -0.00000151545999        56          3024       +0.015686129129       1.911e+15
            49        -148.87945742146195      -0.00000133269739        57          3078       +0.014100997296       1.945e+15
            50        -148.87945895658331      -0.00000153512136        58          3132       +0.012984767780       1.979e+15
