#Efci:-148.8881375281
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -148.83904429448560      -0.05498819542544         3           162       +1.326120611841       1.024e+12
             2        -148.85801417785868      -0.01896988337307         5           270       +0.571142841628       1.706e+12
             3        -148.86276600100328      -0.00475182314460         7           378       +0.363479413223       2.388e+12
             4        -148.86865843932884      -0.00589243832556         8           432       +0.400306028097       2.730e+12
             5        -148.87095363869582      -0.00229519936698        10           540       +0.303200249147       3.412e+12
             6        -148.87161117105438      -0.00065753235856        12           648       +0.293007635910       4.094e+12
             7        -148.87221737728882      -0.00060620623444        13           702       +0.260657742949       4.436e+12
             8        -148.87280507791635      -0.00058770062753        14           756       +0.236689758417       4.777e+12
             9        -148.87298947476549      -0.00018439684914        16           864       +0.243729217161       5.459e+12
            10        -148.87309143064593      -0.00010195588044        17           918       +0.223421815331       5.800e+12
            11        -148.87316748331125      -0.00007605266532        18           972       +0.216922624224       6.142e+12
            12        -148.87322959251779      -0.00006210920654        19          1026       +0.218046039014       6.483e+12
            13        -148.87327476260617      -0.00004517008838        20          1080       +0.217903044535       6.824e+12
            14        -148.87331784637541      -0.00004308376924        21          1134       +0.190790522163       7.165e+12
            15        -148.87335216122412      -0.00003431484870        22          1188       +0.199818342726       7.506e+12
            16        -148.87337902318956      -0.00002686196544        23          1242       +0.179662385757       7.848e+12
            17        -148.87340838937527      -0.00002936618571        24          1296       +0.164395548232       8.189e+12
            18        -148.87343789666284      -0.00002950728756        25          1350       +0.174812048972       8.530e+12
            19        -148.87345963394898      -0.00002173728615        26          1404       +0.188965388882       8.871e+12
            20        -148.87347495472855      -0.00001532077957        27          1458       +0.170489059743       9.213e+12
            21        -148.87348918856580      -0.00001423383725        28          1512       +0.153931040567       9.554e+12
            22        -148.87350453828640      -0.00001534972060        29          1566       +0.161831848948       9.895e+12
            23        -148.87352589810089      -0.00002135981450        30          1620       +0.165267975493       1.024e+13
            24        -148.87355016802263      -0.00002426992174        31          1674       +0.158206945786       1.058e+13
            25        -148.87357885531804      -0.00002868729541        32          1728       +0.145276642786       1.092e+13
            26        -148.87360332932488      -0.00002447400684        33          1782       +0.141923730348       1.126e+13
            27        -148.87362836408039      -0.00002503475551        34          1836       +0.138525122681       1.160e+13
            28        -148.87364859783222      -0.00002023375183        35          1890       +0.146343292549       1.194e+13
            29        -148.87367168409824      -0.00002308626603        36          1944       +0.144438461442       1.228e+13
            30        -148.87368861657788      -0.00001693247964        37          1998       +0.136463364245       1.262e+13
            31        -148.87369961928917      -0.00001100271129        38          2052       +0.144803770464       1.297e+13
            32        -148.87370638249081      -0.00000676320164        39          2106       +0.139705847598       1.331e+13
            33        -148.87370962384122      -0.00000324135041        40          2160       +0.121765299198       1.365e+13
            34        -148.87371517689894      -0.00000555305772        41          2214       +0.149182060247       1.399e+13
            35        -148.87372419514270      -0.00000901824376        42          2268       +0.130423437895       1.433e+13
            36        -148.87374702903551      -0.00002283389281        44          2376       +0.136856672027       1.501e+13
            37        -148.87374784253691      -0.00000081350140        45          2430       +0.134847085950       1.535e+13
            38        -148.87374893418487      -0.00000109164796        46          2484       +0.141636390855       1.570e+13
            39        -148.87375078727337      -0.00000185308849        47          2538       +0.131655508419       1.604e+13
            40        -148.87375389684064      -0.00000310956727        48          2592       +0.132270781515       1.638e+13
            41        -148.87379348468301      -0.00003958784237        52          2808       +0.139786785220       1.774e+13
            42        -148.87380203806373      -0.00000855338072        53          2862       +0.144282995371       1.808e+13
            43        -148.87380203806404      -0.00000000000031        68          3672       +0.157921885555       2.320e+13
            44        -148.87380203806424      -0.00000000000020        69          3726       +0.145624405485       2.354e+13
            45        -148.87380203806433      -0.00000000000009        70          3780       +0.162020285115       2.388e+13
            46        -148.87380203806453      -0.00000000000020        71          3834       +0.137413801570       2.423e+13
            47        -148.87380203806597      -0.00000000000145        73          3942       +0.156931045692       2.491e+13
            48        -148.87380203811477      -0.00000000004880        76          4104       +0.143293046629       2.593e+13
            49        -148.87380204033141      -0.00000000221664        79          4266       +0.148636120513       2.696e+13
            50        -148.87383062009201      -0.00002857976060        88          4752       +0.132232368117       3.003e+13
