#Efci:-148.8881375281
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -148.83889610898973      -0.05484000992956         3           162       +1.352794626362       1.024e+18
             2        -148.85842768347035      -0.01953157448062         5           270       +0.571639310071       1.706e+18
             3        -148.86305213517070      -0.00462445170035         7           378       +0.368658785786       2.388e+18
             4        -148.86951338217787      -0.00646124700717         8           432       +0.247601954202       2.730e+18
             5        -148.87022904161813      -0.00071565944026        10           540       +0.284593146540       3.412e+18
             6        -148.87127743135491      -0.00104838973678        11           594       +0.246699873977       3.753e+18
             7        -148.87257311224329      -0.00129568088838        12           648       +0.202481261561       4.094e+18
             8        -148.87278213509589      -0.00020902285260        14           756       +0.227066605080       4.777e+18
             9        -148.87314978156007      -0.00036764646418        15           810       +0.192885749003       5.118e+18
            10        -148.87332286907983      -0.00017308751976        16           864       +0.244155895468       5.459e+18
            11        -148.87359071888676      -0.00026784980693        17           918       +0.224071981999       5.800e+18
            12        -148.87404749244300      -0.00045677355624        18           972       +0.175513015529       6.142e+18
            13        -148.87426463838457      -0.00021714594158        20          1080       +0.181462069554       6.824e+18
            14        -148.87463896199452      -0.00037432360995        21          1134       +0.138672476936       7.165e+18
            15        -148.87493961881736      -0.00030065682284        22          1188       +0.183933906957       7.506e+18
            16        -148.87544227868335      -0.00050265986599        23          1242       +0.137932210874       7.848e+18
            17        -148.87615345473176      -0.00071117604841        24          1296       +0.145061367413       8.189e+18
            18        -148.87638733812764      -0.00023388339588        26          1404       +0.159583764928       8.871e+18
            19        -148.87678970364672      -0.00040236551908        27          1458       +0.160085567116       9.213e+18
            20        -148.87697736843654      -0.00018766478982        29          1566       +0.188082573685       9.895e+18
            21        -148.87732437178201      -0.00034700334547        30          1620       +0.183209777160       1.024e+19
            22        -148.87746279989483      -0.00013842811282        31          1674       +0.263536874467       1.058e+19
            23        -148.87772081298371      -0.00025801308888        32          1728       +0.249241675703       1.092e+19
            24        -148.87794130435395      -0.00022049137024        33          1782       +0.259821062121       1.126e+19
            25        -148.87834055329282      -0.00039924893886        34          1836       +0.225325323889       1.160e+19
            26        -148.87844715716935      -0.00010660387653        36          1944       +0.223041732921       1.228e+19
            27        -148.87864607315581      -0.00019891598646        37          1998       +0.199424416944       1.262e+19
            28        -148.87871888008095      -0.00007280692515        38          2052       +0.211138745464       1.297e+19
            29        -148.87885308079905      -0.00013420071809        39          2106       +0.191344930494       1.331e+19
            30        -148.87897872683843      -0.00012564603938        40          2160       +0.178525430560       1.365e+19
            31        -148.87918284231489      -0.00020411547646        41          2214       +0.135893923670       1.399e+19
            32        -148.87923825693272      -0.00005541461783        43          2322       +0.122610306439       1.467e+19
            33        -148.87932887563707      -0.00009061870435        44          2376       +0.095139261160       1.501e+19
            34        -148.87935394330165      -0.00002506766458        46          2484       +0.086358303669       1.570e+19
            35        -148.87939265641785      -0.00003871311620        47          2538       +0.068738279107       1.604e+19
            36        -148.87941012425517      -0.00001746783732        49          2646       +0.059305053993       1.672e+19
            37        -148.87943809046465      -0.00002796620947        50          2700       +0.042354632914       1.706e+19
            38        -148.87944212550886      -0.00000403504421        52          2808       +0.039403143664       1.774e+19
            39        -148.87944918242570      -0.00000705691684        53          2862       +0.032715465047       1.808e+19
            40        -148.87945455518113      -0.00000537275542        54          2916       +0.026005821452       1.843e+19
            41        -148.87946070986717      -0.00000615468605        55          2970       +0.011409649452       1.877e+19
            42        -148.87946358122056      -0.00000287135339        57          3078       +0.007486327413       1.945e+19
            43        -148.87946414212081      -0.00000056090025        59          3186       +0.004463510043       2.013e+19
            44        -148.87946477365873      -0.00000063153792        60          3240       +0.002125571030       2.047e+19
            45        -148.87946480480079      -0.00000003114206        62          3348       +0.002017330061       2.115e+19
            46        -148.87946485103527      -0.00000004623448        63          3402       +0.001545858076       2.150e+19
            47        -148.87946486167885      -0.00000001064359        65          3510       +0.001396012604       2.218e+19
            48        -148.87946487394470      -0.00000001226584        66          3564       +0.000947358695       2.252e+19
            49        -148.87946488158838      -0.00000000764368        67          3618       +0.000395562877       2.286e+19
            50        -148.87946488290635      -0.00000000131797        68          3672       +0.000445704977       2.320e+19
