#Efci:-148.8881375281
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -148.78703366250573      -0.00297756344557         3           162       +1.654638151648       1.024e+10
             2        -148.79077897841719      -0.00374531591146         4           216       +1.628674154315       1.365e+10
             3        -148.79637353271343      -0.00559455429624         5           270       +1.848750498255       1.706e+10
             4        -148.80463064521049      -0.00825711249706         6           324       +1.619162353414       2.047e+10
             5        -148.81512019505800      -0.01048954984751         7           378       +1.442686953503       2.388e+10
             6        -148.82350539378695      -0.00838519872894         8           432       +1.412835798390       2.730e+10
             7        -148.82735706254417      -0.00385166875722         9           486       +1.401409734427       3.071e+10
             8        -148.82913571939210      -0.00177865684793        10           540       +1.391195015867       3.412e+10
             9        -148.83042309367747      -0.00128737428537        11           594       +1.392392338315       3.753e+10
            10        -148.83155896680938      -0.00113587313191        12           648       +1.381528030631       4.094e+10
            11        -148.83233796534040      -0.00077899853102        13           702       +1.328426280829       4.436e+10
            12        -148.83312491359700      -0.00078694825660        14           756       +1.349155590300       4.777e+10
            13        -148.83414458389922      -0.00101967030221        15           810       +1.164453873532       5.118e+10
            14        -148.83481035797521      -0.00066577407600        16           864       +1.183843532187       5.459e+10
            15        -148.83508124957226      -0.00027089159704        17           918       +1.058838773293       5.800e+10
            16        -148.83520936919058      -0.00012811961832        18           972       +1.025923047638       6.142e+10
            17        -148.83529423762414      -0.00008486843356        19          1026       +1.134616714814       6.483e+10
            18        -148.83537299273038      -0.00007875510624        20          1080       +1.361813869485       6.824e+10
            19        -148.83544564222888      -0.00007264949849        21          1134       +1.195615787397       7.165e+10
            20        -148.83574618433670      -0.00030054210782        23          1242       +1.243227124303       7.848e+10
            21        -148.83589369867215      -0.00014751433545        24          1296       +1.295966413973       8.189e+10
            22        -148.83602535914059      -0.00013166046844        25          1350       +1.331973426815       8.530e+10
            23        -148.83617026925845      -0.00014491011785        26          1404       +1.170009440641       8.871e+10
            24        -148.83633412485085      -0.00016385559240        27          1458       +1.174607309108       9.213e+10
            25        -148.83653554142299      -0.00020141657214        28          1512       +1.147750849560       9.554e+10
            26        -148.83676470463953      -0.00022916321655        29          1566       +1.306429896195       9.895e+10
            27        -148.83698513118364      -0.00022042654410        30          1620       +1.170420594665       1.024e+11
            28        -148.83770851666873      -0.00072338548509        32          1728       +1.209475670829       1.092e+11
            29        -148.83781146354073      -0.00010294687200        33          1782       +1.333116394630       1.126e+11
            30        -148.83783422719955      -0.00002276365882        34          1836       +1.177084978905       1.160e+11
            31        -148.83784082444970      -0.00000659725015        35          1890       +1.233755553784       1.194e+11
            32        -148.83784361590563      -0.00000279145593        36          1944       +1.142090790722       1.228e+11
            33        -148.83784635555401      -0.00000273964838        37          1998       +1.374784978841       1.262e+11
            34        -148.83790846122520      -0.00006210567119        40          2160       +1.200931558624       1.365e+11
            35        -148.83797521918876      -0.00006675796357        41          2214       +1.321822596184       1.399e+11
            36        -148.83805001008929      -0.00007479090053        42          2268       +1.303739536119       1.433e+11
            37        -148.83813459155880      -0.00008458146951        43          2322       +1.326947973200       1.467e+11
            38        -148.83822884009010      -0.00009424853130        44          2376       +1.307380002626       1.501e+11
            39        -148.83871671323104      -0.00048787314094        46          2484       +1.330161328635       1.570e+11
            40        -148.83905915836306      -0.00034244513202        47          2538       +1.223005310609       1.604e+11
            41        -148.83918643092656      -0.00012727256350        48          2592       +1.237364782638       1.638e+11
            42        -148.83923990788838      -0.00005347696182        49          2646       +1.259602190845       1.672e+11
            43        -148.83929204281503      -0.00005213492665        50          2700       +1.154532837054       1.706e+11
            44        -148.83934850639767      -0.00005646358264        51          2754       +1.294209128870       1.740e+11
            45        -148.83941209323265      -0.00006358683498        52          2808       +1.186250228387       1.774e+11
            46        -148.83948335819380      -0.00007126496115        53          2862       +1.300058721738       1.808e+11
            47        -148.83956387765244      -0.00008051945863        54          2916       +1.409956685835       1.843e+11
            48        -148.83968591886631      -0.00012204121387        55          2970       +1.189997665800       1.877e+11
            49        -148.84063524336719      -0.00094932450088        57          3078       +1.297974914298       1.945e+11
            50        -148.84155217313540      -0.00091692976821        58          3132       +1.271314191881       1.979e+11
