#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37530957994798      -0.02082409732267         2            52       +0.147643289261       2.552e+06
             2        -153.38476570845413      -0.00945612850614         3            78       +0.051117532443       3.828e+06
             3        -153.38669712567184      -0.00193141721772         4           104       +0.020414900011       5.104e+06
             4        -153.38682084340871      -0.00012371773687         5           130       +0.007927923998       6.380e+06
             5        -153.38683914949354      -0.00001830608483         6           156       +0.005048575874       7.655e+06
             6        -153.38684034255445      -0.00000119306091         8           208       +0.005606370866       1.021e+07
             7        -153.38684107415341      -0.00000073159896         9           234       +0.005904004053       1.148e+07
             8        -153.38684169038416      -0.00000061623075        10           260       +0.004551821107       1.276e+07
             9        -153.38684228802910      -0.00000059764494        11           286       +0.005873439721       1.403e+07
            10        -153.38684285002049      -0.00000056199138        12           312       +0.006753237597       1.531e+07
            11        -153.38684338885602      -0.00000053883554        13           338       +0.004222427425       1.659e+07
            12        -153.38684394131892      -0.00000055246289        14           364       +0.005870296545       1.786e+07
            13        -153.38684536961000      -0.00000142829109        16           416       +0.005888850849       2.041e+07
            14        -153.38684537934051      -0.00000000973051        19           494       +0.005575362733       2.424e+07
            15        -153.38684538204041      -0.00000000269989        20           520       +0.006617040098       2.552e+07
            16        -153.38684538408805      -0.00000000204764        21           546       +0.005750071049       2.679e+07
            17        -153.38684538614044      -0.00000000205239        22           572       +0.006245361600       2.807e+07
            18        -153.38684538880460      -0.00000000266417        23           598       +0.005973008764       2.935e+07
            19        -153.38684539244781      -0.00000000364321        24           624       +0.005184766377       3.062e+07
            20        -153.38684539765421      -0.00000000520640        25           650       +0.005365753792       3.190e+07
            21        -153.38684540566510      -0.00000000801089        26           676       +0.006441203221       3.317e+07
            22        -153.38684541913273      -0.00000001346763        27           702       +0.005161095073       3.445e+07
            23        -153.38684544184576      -0.00000002271304        28           728       +0.005985360248       3.573e+07
            24        -153.38684562559538      -0.00000018374962        30           780       +0.003789828365       3.828e+07
            25        -153.38684677617800      -0.00000115058262        32           832       +0.004893849905       4.083e+07
            26        -153.38684762012579      -0.00000084394779        33           858       +0.003586364351       4.210e+07
            27        -153.38684772240700      -0.00000010228121        36           936       +0.007070928369       4.593e+07
            28        -153.38684772310532      -0.00000000069832        38           988       +0.005574805395       4.848e+07
            29        -153.38684772335992      -0.00000000025460        39          1014       +0.007161806175       4.976e+07
            30        -153.38684772344629      -0.00000000008637        40          1040       +0.005231787058       5.104e+07
            31        -153.38684772348054      -0.00000000003425        41          1066       +0.006440569834       5.231e+07
            32        -153.38684772348984      -0.00000000000929        42          1092       +0.005550215898       5.359e+07
            33        -153.38684772349842      -0.00000000000858        44          1144       +0.005803165650       5.614e+07
            34        -153.38684772361870      -0.00000000012028        47          1222       +0.005616465211       5.997e+07
            35        -153.38684772420592      -0.00000000058722        49          1274       +0.005710130988       6.252e+07
            36        -153.38684772763295      -0.00000000342703        51          1326       +0.005534870787       6.507e+07
            37        -153.38684773356761      -0.00000000593465        52          1352       +0.004917253393       6.635e+07
            38        -153.38684773934705      -0.00000000577944        54          1404       +0.005986268274       6.890e+07
            39        -153.38684775091141      -0.00000001156437        55          1430       +0.004751548267       7.017e+07
            40        -153.38684811397621      -0.00000036306480        62          1612       +0.005364109570       7.911e+07
            41        -153.38684811397621      +0.00000000000000        77          2002       +0.004076075734       9.824e+07
