#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37350567161405      -0.01902018898875         2            52       +0.160559763326       2.552e+04
             2        -153.38415954483165      -0.01065387321759         3            78       +0.092263909648       3.828e+04
             3        -153.38618834524706      -0.00202880041542         5           130       +0.048579906802       6.380e+04
             4        -153.38629327624542      -0.00010493099836         7           182       +0.061254365507       8.931e+04
             5        -153.38632382087272      -0.00003054462729         8           208       +0.057085962351       1.021e+05
             6        -153.38634442433818      -0.00002060346546         9           234       +0.048699482581       1.148e+05
             7        -153.38642003030571      -0.00007560596754        11           286       +0.069537466220       1.403e+05
             8        -153.38645557288405      -0.00003554257833        12           312       +0.053109214241       1.531e+05
             9        -153.38647337233223      -0.00001779944819        13           338       +0.054406831524       1.659e+05
            10        -153.38648384104241      -0.00001046871017        14           364       +0.064982680536       1.786e+05
            11        -153.38649014870899      -0.00000630766658        15           390       +0.051366285591       1.914e+05
            12        -153.38649380606753      -0.00000365735855        16           416       +0.044178790222       2.041e+05
            13        -153.38649734160353      -0.00000353553600        17           442       +0.050872770803       2.169e+05
            14        -153.38650066880786      -0.00000332720433        18           468       +0.050262937234       2.297e+05
            15        -153.38650381464157      -0.00000314583372        19           494       +0.047674724893       2.424e+05
            16        -153.38650674659499      -0.00000293195342        20           520       +0.061515287830       2.552e+05
            17        -153.38650955616075      -0.00000280956576        21           546       +0.057180050033       2.679e+05
            18        -153.38651294346701      -0.00000338730626        22           572       +0.058317036092       2.807e+05
            19        -153.38651718883594      -0.00000424536893        23           598       +0.061444652023       2.935e+05
            20        -153.38652339891289      -0.00000621007695        24           624       +0.058574639072       3.062e+05
            21        -153.38653355215286      -0.00001015323997        25           650       +0.055354358606       3.190e+05
            22        -153.38655174821915      -0.00001819606629        26           676       +0.048780332534       3.317e+05
            23        -153.38658434510768      -0.00003259688853        27           702       +0.053434170186       3.445e+05
            24        -153.38663308024812      -0.00004873514044        28           728       +0.056429928961       3.573e+05
            25        -153.38669036282391      -0.00005728257580        29           754       +0.052555745800       3.700e+05
            26        -153.38670826619619      -0.00001790337228        30           780       +0.047733619866       3.828e+05
            27        -153.38670826619619      +0.00000000000000        49          1274       +0.058363755623       6.252e+05
