#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37516731677289      -0.02068183414758         2            52       +0.149796873135       2.552e+06
             2        -153.38472619199402      -0.00955887522113         3            78       +0.050085255962       3.828e+06
             3        -153.38672848392727      -0.00200229193325         4           104       +0.016144507145       5.104e+06
             4        -153.38681970456221      -0.00009122063494         5           130       +0.007252132543       6.380e+06
             5        -153.38682059365536      -0.00000088909314         6           156       +0.009095958843       7.655e+06
             6        -153.38682156830831      -0.00000097465295         7           182       +0.008407529603       8.931e+06
             7        -153.38682304383005      -0.00000147552174         8           208       +0.006752116216       1.021e+07
             8        -153.38682544353054      -0.00000239970049         9           234       +0.007135524252       1.148e+07
             9        -153.38682917688021      -0.00000373334967        10           260       +0.007425519215       1.276e+07
            10        -153.38683466803448      -0.00000549115427        11           286       +0.006107721759       1.403e+07
            11        -153.38683920627022      -0.00000453823574        12           312       +0.004971609919       1.531e+07
            12        -153.38683987933504      -0.00000067306482        14           364       +0.005946037618       1.786e+07
            13        -153.38684005441905      -0.00000017508401        15           390       +0.005506939644       1.914e+07
            14        -153.38684017146940      -0.00000011705035        16           416       +0.005975316903       2.041e+07
            15        -153.38684025374675      -0.00000008227735        17           442       +0.006041756052       2.169e+07
            16        -153.38684030863493      -0.00000005488818        18           468       +0.005695100774       2.297e+07
            17        -153.38684034599308      -0.00000003735815        19           494       +0.005346342685       2.424e+07
            18        -153.38684037243402      -0.00000002644094        20           520       +0.004113416327       2.552e+07
            19        -153.38684039432744      -0.00000002189341        21           546       +0.005269920299       2.679e+07
            20        -153.38684045705429      -0.00000006272685        24           624       +0.003645253714       3.062e+07
            21        -153.38684055698869      -0.00000009993440        25           650       +0.005293394091       3.190e+07
            22        -153.38684109290662      -0.00000053591793        27           702       +0.004773954960       3.445e+07
            23        -153.38684114305957      -0.00000005015295        28           728       +0.005166393055       3.573e+07
            24        -153.38684114305971      -0.00000000000014        38           988       +0.004647309645       4.848e+07
            25        -153.38684114305977      -0.00000000000006        41          1066       +0.006704568053       5.231e+07
            26        -153.38684114305980      -0.00000000000003        42          1092       +0.005542560790       5.359e+07
            27        -153.38684114305983      -0.00000000000003        43          1118       +0.004908191917       5.486e+07
            28        -153.38684114305983      +0.00000000000000        44          1144       +0.005801239284       5.614e+07
