#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37412723237333      -0.01964174974802         2            52       +0.179025893129       2.552e+04
             2        -153.38445255006766      -0.01032531769434         3            78       +0.083755761612       3.828e+04
             3        -153.38548773907473      -0.00103518900707         5           130       +0.067879212178       6.380e+04
             4        -153.38579096023264      -0.00030322115791         6           156       +0.067485729274       7.655e+04
             5        -153.38592341043358      -0.00013245020094         7           182       +0.072134499519       8.931e+04
             6        -153.38601069997705      -0.00008728954347         8           208       +0.084878724466       1.021e+05
             7        -153.38607416629054      -0.00006346631349         9           234       +0.056970629083       1.148e+05
             8        -153.38615644958563      -0.00008228329509        10           260       +0.068072515713       1.276e+05
             9        -153.38626433942963      -0.00010788984400        11           286       +0.067636350345       1.403e+05
            10        -153.38641362542583      -0.00014928599620        12           312       +0.062516722209       1.531e+05
            11        -153.38657377761675      -0.00016015219092        13           338       +0.050189453922       1.659e+05
            12        -153.38670762188229      -0.00013384426555        14           364       +0.058439570938       1.786e+05
            13        -153.38671787010389      -0.00001024822160        15           390       +0.048611868021       1.914e+05
            14        -153.38671787010398      -0.00000000000009        32           832       +0.055448085724       4.083e+05
            15        -153.38671787010398      +0.00000000000000        36           936       +0.057335363653       4.593e+05
