#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37599977785860      -0.02151429523329         2            52       +0.142666691565       2.552e+04
             2        -153.38366880597195      -0.00766902811336         3            78       +0.077377996519       3.828e+04
             3        -153.38453487526360      -0.00086606929165         4           104       +0.081642598636       5.104e+04
             4        -153.38573265800611      -0.00119778274251         5           130       +0.071815511073       6.380e+04
             5        -153.38661564962550      -0.00088299161939         6           156       +0.057473860791       7.655e+04
             6        -153.38662733630505      -0.00001168667956         8           208       +0.054320354735       1.021e+05
             7        -153.38662870789645      -0.00000137159140         9           234       +0.051050622932       1.148e+05
             8        -153.38662901022059      -0.00000030232414        10           260       +0.053784261400       1.276e+05
             9        -153.38662908922586      -0.00000007900528        11           286       +0.042151592486       1.403e+05
            10        -153.38662912394986      -0.00000003472400        12           312       +0.046118740468       1.531e+05
            11        -153.38662914924913      -0.00000002529927        13           338       +0.061471326122       1.659e+05
            12        -153.38662924963282      -0.00000010038369        15           390       +0.053954752706       1.914e+05
            13        -153.38662932963214      -0.00000007999932        16           416       +0.042297345365       2.041e+05
            14        -153.38662939634480      -0.00000006671266        17           442       +0.048704990532       2.169e+05
            15        -153.38662975523033      -0.00000035888553        19           494       +0.045866492415       2.424e+05
            16        -153.38663014159786      -0.00000038636753        20           520       +0.055280782610       2.552e+05
            17        -153.38663222624007      -0.00000208464220        22           572       +0.048413448489       2.807e+05
            18        -153.38664333220845      -0.00001110596838        24           624       +0.062683839473       3.062e+05
            19        -153.38665399241862      -0.00001066021017        25           650       +0.063093900410       3.190e+05
            20        -153.38666276977054      -0.00000877735192        26           676       +0.055370596537       3.317e+05
            21        -153.38668354374622      -0.00002077397568        28           728       +0.050545502647       3.573e+05
            22        -153.38668488252381      -0.00000133877759        29           754       +0.055318395141       3.700e+05
            23        -153.38668533325247      -0.00000045072866        30           780       +0.054211217193       3.828e+05
            24        -153.38668550822615      -0.00000017497368        31           806       +0.051522592594       3.955e+05
            25        -153.38668561269643      -0.00000010447027        32           832       +0.052677890369       4.083e+05
            26        -153.38668574447496      -0.00000013177853        33           858       +0.053340018816       4.210e+05
            27        -153.38668591339572      -0.00000016892076        34           884       +0.044949435858       4.338e+05
            28        -153.38670631562576      -0.00002040223004        38           988       +0.055049537987       4.848e+05
            29        -153.38671709380924      -0.00001077818348        41          1066       +0.046204317833       5.231e+05
            30        -153.38672006934627      -0.00000297553703        42          1092       +0.053319604946       5.359e+05
            31        -153.38672006934630      -0.00000000000003        58          1508       +0.051498591412       7.400e+05
            32        -153.38672006934635      -0.00000000000006        59          1534       +0.043750226221       7.528e+05
            33        -153.38672006934635      +0.00000000000000        62          1612       +0.052417593291       7.911e+05
