#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37504980434025      -0.02056432171494         2            52       +0.150310366429       2.552e+10
             2        -153.38471287962537      -0.00966307528512         3            78       +0.050751359669       3.828e+10
             3        -153.38672264706162      -0.00200976743625         4           104       +0.015890939902       5.104e+10
             4        -153.38682654966911      -0.00010390260749         5           130       +0.004518040197       6.380e+10
             5        -153.38684330765003      -0.00001675798092         6           156       +0.001194350443       7.655e+10
             6        -153.38684416430095      -0.00000085665093         7           182       +0.000331647106       8.931e+10
             7        -153.38684419705154      -0.00000003275059         8           208       +0.000103707687       1.021e+11
             8        -153.38684420038720      -0.00000000333566         9           234       +0.000078652955       1.148e+11
             9        -153.38684420063677      -0.00000000024957        10           260       +0.000090819389       1.276e+11
            10        -153.38684420079673      -0.00000000015996        11           286       +0.000082353847       1.403e+11
            11        -153.38684420095615      -0.00000000015942        12           312       +0.000080019642       1.531e+11
            12        -153.38684420113378      -0.00000000017764        13           338       +0.000073404960       1.659e+11
            13        -153.38684420132799      -0.00000000019421        14           364       +0.000073042686       1.786e+11
            14        -153.38684420152649      -0.00000000019850        15           390       +0.000062514996       1.914e+11
            15        -153.38684420171037      -0.00000000018389        16           416       +0.000066814621       2.041e+11
            16        -153.38684420185578      -0.00000000014541        17           442       +0.000058537392       2.169e+11
            17        -153.38684420194465      -0.00000000008887        18           468       +0.000055943028       2.297e+11
            18        -153.38684420202040      -0.00000000007574        19           494       +0.000068282978       2.424e+11
            19        -153.38684420208918      -0.00000000006878        20           520       +0.000059931606       2.552e+11
            20        -153.38684420214003      -0.00000000005085        21           546       +0.000058086472       2.679e+11
            21        -153.38684420219207      -0.00000000005204        22           572       +0.000067243059       2.807e+11
            22        -153.38684420225317      -0.00000000006111        23           598       +0.000046937243       2.935e+11
            23        -153.38684420231550      -0.00000000006233        26           676       +0.000059266050       3.317e+11
            24        -153.38684420231900      -0.00000000000350        28           728       +0.000053954259       3.573e+11
            25        -153.38684420232181      -0.00000000000281        29           754       +0.000048130101       3.700e+11
            26        -153.38684420232403      -0.00000000000222        30           780       +0.000053473953       3.828e+11
            27        -153.38684420233292      -0.00000000000890        32           832       +0.000054466014       4.083e+11
            28        -153.38684420236129      -0.00000000002836        34           884       +0.000052448691       4.338e+11
            29        -153.38684420237826      -0.00000000001697        35           910       +0.000035529139       4.466e+11
            30        -153.38684420237999      -0.00000000000173        36           936       +0.000063019276       4.593e+11
            31        -153.38684420238030      -0.00000000000031        38           988       +0.000067544251       4.848e+11
            32        -153.38684420238036      -0.00000000000006        39          1014       +0.000054382084       4.976e+11
            33        -153.38684420238042      -0.00000000000006        43          1118       +0.000048765629       5.486e+11
            34        -153.38684420238064      -0.00000000000023        45          1170       +0.000047263941       5.742e+11
            35        -153.38684420238627      -0.00000000000563        48          1248       +0.000061958123       6.124e+11
            36        -153.38684420241603      -0.00000000002976        50          1300       +0.000060767314       6.380e+11
            37        -153.38684420243962      -0.00000000002359        58          1508       +0.000053114437       7.400e+11
            38        -153.38684420244024      -0.00000000000063        60          1560       +0.000073028356       7.655e+11
            39        -153.38684420244078      -0.00000000000054        61          1586       +0.000068006420       7.783e+11
            40        -153.38684420244871      -0.00000000000793        64          1664       +0.000065680923       8.166e+11
            41        -153.38684420245792      -0.00000000000921        65          1690       +0.000057424402       8.293e+11
            42        -153.38684420246724      -0.00000000000932        66          1716       +0.000048739198       8.421e+11
            43        -153.38684420247682      -0.00000000000958        67          1742       +0.000056257496       8.549e+11
            44        -153.38684420251298      -0.00000000003615        71          1846       +0.000048603536       9.059e+11
            45        -153.38684420251886      -0.00000000000588        72          1872       +0.000037735767       9.187e+11
            46        -153.38684420251900      -0.00000000000014        78          2028       +0.000047913377       9.952e+11
            47        -153.38684420251900      +0.00000000000000        84          2184       +0.000041808842       1.072e+12
