#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37504778232127      -0.02056229969597         2            52       +0.150301270526       2.552e+10
             2        -153.38471208959112      -0.00966430726984         3            78       +0.050750186717       3.828e+10
             3        -153.38672281519803      -0.00201072560691         4           104       +0.015889224231       5.104e+10
             4        -153.38682663496584      -0.00010381976782         5           130       +0.004492208390       6.380e+10
             5        -153.38684330638969      -0.00001667142385         6           156       +0.001150182905       7.655e+10
             6        -153.38684416097149      -0.00000085458180         7           182       +0.000338714309       8.931e+10
             7        -153.38684419927989      -0.00000003830840         8           208       +0.000075698869       1.021e+11
             8        -153.38684420004515      -0.00000000076525         9           234       +0.000067417410       1.148e+11
             9        -153.38684420018018      -0.00000000013503        10           260       +0.000057948135       1.276e+11
            10        -153.38684420023895      -0.00000000005878        11           286       +0.000059552969       1.403e+11
            11        -153.38684420029361      -0.00000000005465        12           312       +0.000072719749       1.531e+11
            12        -153.38684420035096      -0.00000000005736        13           338       +0.000061534883       1.659e+11
            13        -153.38684420040929      -0.00000000005832        14           364       +0.000075094650       1.786e+11
            14        -153.38684420046721      -0.00000000005792        15           390       +0.000077568112       1.914e+11
            15        -153.38684420052405      -0.00000000005684        16           416       +0.000064557267       2.041e+11
            16        -153.38684420058058      -0.00000000005653        17           442       +0.000070016916       2.169e+11
            17        -153.38684420078786      -0.00000000020728        19           494       +0.000069364655       2.424e+11
            18        -153.38684420087532      -0.00000000008745        20           520       +0.000046796371       2.552e+11
            19        -153.38684420089049      -0.00000000001518        21           546       +0.000057438682       2.679e+11
            20        -153.38684420089410      -0.00000000000361        22           572       +0.000054859537       2.807e+11
            21        -153.38684420089598      -0.00000000000188        23           598       +0.000051273363       2.935e+11
            22        -153.38684420089737      -0.00000000000139        24           624       +0.000057152350       3.062e+11
            23        -153.38684420090431      -0.00000000000693        26           676       +0.000063722570       3.317e+11
            24        -153.38684420091121      -0.00000000000691        27           702       +0.000049768628       3.445e+11
            25        -153.38684420092031      -0.00000000000909        28           728       +0.000050964359       3.573e+11
            26        -153.38684420093597      -0.00000000001566        29           754       +0.000061155062       3.700e+11
            27        -153.38684420096024      -0.00000000002427        30           780       +0.000062654040       3.828e+11
            28        -153.38684420105858      -0.00000000009834        32           832       +0.000054936230       4.083e+11
            29        -153.38684420105935      -0.00000000000077        34           884       +0.000045462697       4.338e+11
            30        -153.38684420105969      -0.00000000000034        35           910       +0.000043710535       4.466e+11
            31        -153.38684420106000      -0.00000000000031        36           936       +0.000058626427       4.593e+11
            32        -153.38684420106006      -0.00000000000006        37           962       +0.000051599474       4.721e+11
            33        -153.38684420106020      -0.00000000000014        38           988       +0.000061007323       4.848e+11
            34        -153.38684420106057      -0.00000000000037        39          1014       +0.000038698893       4.976e+11
            35        -153.38684420106307      -0.00000000000250        41          1066       +0.000059614962       5.231e+11
            36        -153.38684420110602      -0.00000000004295        44          1144       +0.000058203772       5.614e+11
            37        -153.38684420110607      -0.00000000000006        52          1352       +0.000066767801       6.635e+11
            38        -153.38684420110607      +0.00000000000000        56          1456       +0.000061906706       7.145e+11
