#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37504943225434      -0.02056394962904         2            52       +0.150303208378       2.552e+12
             2        -153.38471229055347      -0.00966285829912         3            78       +0.050738243012       3.828e+12
             3        -153.38672276406331      -0.00201047350984         4           104       +0.015871130844       5.104e+12
             4        -153.38682654714171      -0.00010378307840         5           130       +0.004526488115       6.380e+12
             5        -153.38684333126878      -0.00001678412707         6           156       +0.001165646929       7.655e+12
             6        -153.38684416289561      -0.00000083162683         7           182       +0.000317796032       8.931e+12
             7        -153.38684420088143      -0.00000003798581         8           208       +0.000026037174       1.021e+13
             8        -153.38684420109018      -0.00000000020876         9           234       +0.000009386335       1.148e+13
             9        -153.38684420109931      -0.00000000000912        10           260       +0.000006600114       1.276e+13
            10        -153.38684420109951      -0.00000000000020        11           286       +0.000008377179       1.403e+13
            11        -153.38684420109971      -0.00000000000020        12           312       +0.000005991971       1.531e+13
            12        -153.38684420110104      -0.00000000000134        14           364       +0.000007302561       1.786e+13
            13        -153.38684420110238      -0.00000000000134        15           390       +0.000007209311       1.914e+13
            14        -153.38684420110403      -0.00000000000165        16           416       +0.000007024048       2.041e+13
            15        -153.38684420110548      -0.00000000000145        17           442       +0.000005729971       2.169e+13
            16        -153.38684420110701      -0.00000000000153        18           468       +0.000007304283       2.297e+13
            17        -153.38684420110826      -0.00000000000125        19           494       +0.000006450275       2.424e+13
            18        -153.38684420110914      -0.00000000000088        20           520       +0.000005704498       2.552e+13
            19        -153.38684420110974      -0.00000000000060        21           546       +0.000006103384       2.679e+13
            20        -153.38684420111025      -0.00000000000051        22           572       +0.000006031429       2.807e+13
            21        -153.38684420111070      -0.00000000000045        23           598       +0.000006697939       2.935e+13
            22        -153.38684420111110      -0.00000000000040        24           624       +0.000005804144       3.062e+13
            23        -153.38684420111153      -0.00000000000043        25           650       +0.000006325367       3.190e+13
            24        -153.38684420111181      -0.00000000000028        26           676       +0.000005900841       3.317e+13
            25        -153.38684420111213      -0.00000000000031        27           702       +0.000006400558       3.445e+13
            26        -153.38684420111230      -0.00000000000017        28           728       +0.000005157090       3.573e+13
            27        -153.38684420111230      +0.00000000000000        29           754       +0.000004896835       3.700e+13
