#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37505003767319      -0.02056455504788         2            52       +0.147914847334       2.552e+06
             2        -153.38467504697175      -0.00962500929856         3            78       +0.051559247475       3.828e+06
             3        -153.38667900712011      -0.00200396014836         4           104       +0.020167734363       5.104e+06
             4        -153.38681090396685      -0.00013189684674         5           130       +0.011164515588       6.380e+06
             5        -153.38682860354294      -0.00001769957609         7           182       +0.006393695019       8.931e+06
             6        -153.38683269554531      -0.00000409200237         8           208       +0.006689889322       1.021e+07
             7        -153.38683341066229      -0.00000071511698         9           234       +0.006870372979       1.148e+07
             8        -153.38683429489461      -0.00000088423232        10           260       +0.006951384055       1.276e+07
             9        -153.38683540730281      -0.00000111240820        11           286       +0.006039510854       1.403e+07
            10        -153.38683677229065      -0.00000136498784        12           312       +0.007291918124       1.531e+07
            11        -153.38683815730275      -0.00000138501210        13           338       +0.004786866490       1.659e+07
            12        -153.38683954646220      -0.00000138915945        14           364       +0.006599206119       1.786e+07
            13        -153.38684043784485      -0.00000089138265        15           390       +0.005916179551       1.914e+07
            14        -153.38684072716450      -0.00000028931964        16           416       +0.006012364554       2.041e+07
            15        -153.38684082138371      -0.00000009421922        17           442       +0.005935259893       2.169e+07
            16        -153.38684085124132      -0.00000002985760        18           468       +0.004026186084       2.297e+07
            17        -153.38684085778513      -0.00000000654381        19           494       +0.005635666680       2.424e+07
            18        -153.38684086050961      -0.00000000272448        20           520       +0.004422326020       2.552e+07
            19        -153.38684086187695      -0.00000000136734        21           546       +0.005031128569       2.679e+07
            20        -153.38684088322455      -0.00000002134760        24           624       +0.006732326372       3.062e+07
            21        -153.38684090277627      -0.00000001955172        25           650       +0.005510740021       3.190e+07
            22        -153.38684092011130      -0.00000001733503        26           676       +0.005628055506       3.317e+07
            23        -153.38684093680479      -0.00000001669349        27           702       +0.004803256099       3.445e+07
            24        -153.38684095305240      -0.00000001624761        28           728       +0.004012516316       3.573e+07
            25        -153.38684120681862      -0.00000025376622        31           806       +0.005772122544       3.955e+07
            26        -153.38684128974600      -0.00000008292739        34           884       +0.005472534687       4.338e+07
            27        -153.38684129504443      -0.00000000529843        36           936       +0.005222956168       4.593e+07
            28        -153.38684129645247      -0.00000000140804        38           988       +0.005422757093       4.848e+07
            29        -153.38684129714198      -0.00000000068951        39          1014       +0.004699040171       4.976e+07
            30        -153.38684129766088      -0.00000000051890        40          1040       +0.004825251392       5.104e+07
            31        -153.38684129802672      -0.00000000036584        41          1066       +0.004624186756       5.231e+07
            32        -153.38684129920043      -0.00000000117370        43          1118       +0.004388294767       5.486e+07
            33        -153.38684130031291      -0.00000000111248        44          1144       +0.004913430900       5.614e+07
            34        -153.38684130626521      -0.00000000595230        46          1196       +0.005368718212       5.869e+07
            35        -153.38684131251983      -0.00000000625462        47          1222       +0.006883101518       5.997e+07
            36        -153.38684131553629      -0.00000000301645        49          1274       +0.005205998679       6.252e+07
            37        -153.38684137020755      -0.00000005467126        52          1352       +0.005385044501       6.635e+07
            38        -153.38684141575689      -0.00000004554934        55          1430       +0.004944479679       7.017e+07
            39        -153.38684141575689      +0.00000000000000        70          1820       +0.005528248267       8.931e+07
