#Efci:-153.4297174231
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -153.37400146293638      -0.01951598031107         2            52       +0.172797586160       2.552e+04
             2        -153.38415119604801      -0.01014973311163         3            78       +0.098207751790       3.828e+04
             3        -153.38538087550381      -0.00122967945580         5           130       +0.067226760301       6.380e+04
             4        -153.38545323706501      -0.00007236156119         6           156       +0.071614817265       7.655e+04
             5        -153.38550068275461      -0.00004744568960         7           182       +0.054890051418       8.931e+04
             6        -153.38557346279524      -0.00007278004063         8           208       +0.083092848281       1.021e+05
             7        -153.38567819489217      -0.00010473209693         9           234       +0.068827229554       1.148e+05
             8        -153.38583814147634      -0.00015994658418        10           260       +0.055381033816       1.276e+05
             9        -153.38605284773766      -0.00021470626132        11           286       +0.060753485414       1.403e+05
            10        -153.38625158905629      -0.00019874131863        12           312       +0.064645583201       1.531e+05
            11        -153.38636438239064      -0.00011279333435        13           338       +0.045154661176       1.659e+05
            12        -153.38638863146443      -0.00002424907379        14           364       +0.056516074607       1.786e+05
            13        -153.38639470573321      -0.00000607426878        15           390       +0.044594139134       1.914e+05
            14        -153.38639919963907      -0.00000449390586        16           416       +0.062527342053       2.041e+05
            15        -153.38642496977275      -0.00002577013367        18           468       +0.043384385042       2.297e+05
            16        -153.38644988567287      -0.00002491590013        19           494       +0.064099968032       2.424e+05
            17        -153.38646979094918      -0.00001990527630        20           520       +0.051962464523       2.552e+05
            18        -153.38648770167163      -0.00001791072245        21           546       +0.074596897120       2.679e+05
            19        -153.38650114252712      -0.00001344085550        22           572       +0.065099511435       2.807e+05
            20        -153.38652577890537      -0.00002463637824        24           624       +0.052856512994       3.062e+05
            21        -153.38653574583364      -0.00000996692827        25           650       +0.050828488527       3.190e+05
            22        -153.38654086453909      -0.00000511870545        26           676       +0.051878952890       3.317e+05
            23        -153.38654417869205      -0.00000331415296        27           702       +0.063729717668       3.445e+05
            24        -153.38654638939090      -0.00000221069885        28           728       +0.056719043704       3.573e+05
            25        -153.38654786160495      -0.00000147221405        29           754       +0.051139777569       3.700e+05
            26        -153.38654866172541      -0.00000080012046        30           780       +0.056625019985       3.828e+05
            27        -153.38654909401905      -0.00000043229363        31           806       +0.054028470282       3.955e+05
            28        -153.38655118132178      -0.00000208730273        33           858       +0.047233166729       4.210e+05
            29        -153.38655501350325      -0.00000383218148        38           988       +0.064674698969       4.848e+05
            30        -153.38655501350325      +0.00000000000000        54          1404       +0.040974669638       6.890e+05
