#Efci:-154.4194058179
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -154.41657311871438      -0.01971597060376         3            45       +0.092147188195       7.624e+07
             2        -154.41836471171320      -0.00179159299881         4            60       +0.060693264215       1.017e+08
             3        -154.41936436733084      -0.00099965561765         5            75       +0.013904275944       1.271e+08
             4        -154.41936919667316      -0.00000482934232         6            90       +0.011938685612       1.525e+08
             5        -154.41937792733111      -0.00000873065795         7           105       +0.010191860472       1.779e+08
             6        -154.41939136177209      -0.00001343444097         8           120       +0.007882230540       2.033e+08
             7        -154.41940196023825      -0.00001059846616         9           135       +0.006005839765       2.287e+08
             8        -154.41940284204142      -0.00000088180317        11           165       +0.004740802580       2.796e+08
             9        -154.41940334263771      -0.00000050059629        12           180       +0.004244899341       3.050e+08
            10        -154.41940337328259      -0.00000003064488        13           195       +0.003912432512       3.304e+08
            11        -154.41940339424394      -0.00000002096135        14           210       +0.004922162351       3.558e+08
            12        -154.41940341046831      -0.00000001622436        15           225       +0.004735000201       3.812e+08
            13        -154.41940342706059      -0.00000001659228        16           240       +0.003167674131       4.066e+08
            14        -154.41940345207456      -0.00000002501397        17           255       +0.005254518231       4.320e+08
            15        -154.41940366600315      -0.00000021392859        19           285       +0.004116880227       4.829e+08
            16        -154.41940402938977      -0.00000036338662        20           300       +0.003724829729       5.083e+08
            17        -154.41940453594387      -0.00000050655410        23           345       +0.004670099756       5.845e+08
            18        -154.41940458169623      -0.00000004575236        27           405       +0.004440146362       6.862e+08
            19        -154.41940461226480      -0.00000003056857        28           420       +0.004104025448       7.116e+08
            20        -154.41940462787505      -0.00000001561025        29           435       +0.003569792576       7.370e+08
            21        -154.41940489700394      -0.00000026912889        33           495       +0.003363933030       8.387e+08
            22        -154.41940490033429      -0.00000000333034        36           540       +0.003491927109       9.149e+08
            23        -154.41940490145586      -0.00000000112158        37           555       +0.003668811471       9.403e+08
            24        -154.41940490235154      -0.00000000089568        38           570       +0.003812482503       9.657e+08
            25        -154.41940490318927      -0.00000000083773        40           600       +0.002361618458       1.017e+09
            26        -154.41940495768117      -0.00000005449189        43           645       +0.004899858390       1.093e+09
            27        -154.41940515973479      -0.00000020205363        50           750       +0.003549644647       1.271e+09
            28        -154.41940516325917      -0.00000000352438        53           795       +0.003385417887       1.347e+09
            29        -154.41940517051410      -0.00000000725493        61           915       +0.004054478002       1.550e+09
            30        -154.41940517119431      -0.00000000068022        64           960       +0.004735301816       1.626e+09
            31        -154.41940517740099      -0.00000000620668        69          1035       +0.003152124340       1.754e+09
            32        -154.41940518046911      -0.00000000306812        70          1050       +0.002861723225       1.779e+09
            33        -154.41940518180459      -0.00000000133548        71          1065       +0.003695216155       1.804e+09
            34        -154.41940518372431      -0.00000000191972        73          1095       +0.005178383189       1.855e+09
            35        -154.41940518665811      -0.00000000293380        75          1125       +0.004488393818       1.906e+09
            36        -154.41940519088516      -0.00000000422705        77          1155       +0.004947871187       1.957e+09
            37        -154.41940519210155      -0.00000000121639        78          1170       +0.004319006414       1.982e+09
            38        -154.41940519502086      -0.00000000291931        80          1200       +0.004161199438       2.033e+09
            39        -154.41940519737298      -0.00000000235212        81          1215       +0.003517336658       2.059e+09
            40        -154.41940520000131      -0.00000000262833        86          1290       +0.003963756686       2.186e+09
            41        -154.41940523065199      -0.00000003065068        92          1380       +0.003909279095       2.338e+09
            42        -154.41940523067538      -0.00000000002339        96          1440       +0.003691721574       2.440e+09
            43        -154.41940523067782      -0.00000000000244       101          1515       +0.003281752728       2.567e+09
            44        -154.41940523067990      -0.00000000000207       105          1575       +0.003695375756       2.668e+09
            45        -154.41940523068047      -0.00000000000057       106          1590       +0.002913412829       2.694e+09
            46        -154.41940523068089      -0.00000000000043       107          1605       +0.003802746818       2.719e+09
            47        -154.41940523068135      -0.00000000000045       108          1620       +0.002468101087       2.745e+09
            48        -154.41940523068155      -0.00000000000020       110          1650       +0.004361120475       2.796e+09
            49        -154.41940523068178      -0.00000000000023       111          1665       +0.003255667622       2.821e+09
            50        -154.41940523068223      -0.00000000000045       112          1680       +0.003235412637       2.846e+09
