#Efci:-154.4194058179
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -154.41664462263483      -0.01978747452421         3            45       +0.091008532567       7.624e+09
             2        -154.41837918331851      -0.00173456068367         4            60       +0.060484875184       1.017e+10
             3        -154.41936827438457      -0.00098909106606         5            75       +0.011873081638       1.271e+10
             4        -154.41938470205238      -0.00001642766782         6            90       +0.008990350809       1.525e+10
             5        -154.41940444731011      -0.00001974525773         7           105       +0.002244870158       1.779e+10
             6        -154.41940502386075      -0.00000057655063         8           120       +0.001808625434       2.033e+10
             7        -154.41940568705652      -0.00000066319578         9           135       +0.000815533365       2.287e+10
             8        -154.41940579187667      -0.00000010482015        11           165       +0.000480796255       2.796e+10
             9        -154.41940579643483      -0.00000000455816        13           195       +0.000486072350       3.304e+10
            10        -154.41940579683296      -0.00000000039813        14           210       +0.000508470989       3.558e+10
            11        -154.41940579705195      -0.00000000021899        15           225       +0.000499351914       3.812e+10
            12        -154.41940579728106      -0.00000000022911        16           240       +0.000419331594       4.066e+10
            13        -154.41940579762914      -0.00000000034808        17           255       +0.000483690251       4.320e+10
            14        -154.41940579822281      -0.00000000059367        18           270       +0.000473992683       4.574e+10
            15        -154.41940580292194      -0.00000000469913        20           300       +0.000353684491       5.083e+10
            16        -154.41940580868430      -0.00000000576236        21           315       +0.000372691510       5.337e+10
            17        -154.41940581116540      -0.00000000248110        22           330       +0.000462910399       5.591e+10
            18        -154.41940581116540      +0.00000000000000        29           435       +0.000531186396       7.370e+10
