#Efci:-154.4194058179
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -154.41020569342254      -0.01334854531191         3            45       +0.399472251341       7.624e+03
             2        -154.41033515280341      -0.00012945938087         5            75       +0.582279910337       1.271e+04
             3        -154.41033559186971      -0.00000043906630         6            90       +0.413262387858       1.525e+04
             4        -154.41033578912140      -0.00000019725169         7           105       +0.394459574098       1.779e+04
             5        -154.41033587495758      -0.00000008583618         8           120       +0.435966042596       2.033e+04
             6        -154.41033591875157      -0.00000004379399         9           135       +0.502765222473       2.287e+04
             7        -154.41033594477497      -0.00000002602340        10           150       +0.306427927687       2.541e+04
             8        -154.41035372137750      -0.00001777660253        15           225       +0.329082776968       3.812e+04
             9        -154.41303432350315      -0.00268060212565        19           285       +0.355404183922       4.829e+04
            10        -154.41380063330033      -0.00076630979717        23           345       +0.489737301057       5.845e+04
            11        -154.41380063330047      -0.00000000000014        41           615       +0.421885844398       1.042e+05
