#Efci:-154.4194058179
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -154.41664418716772      -0.01978703905709         3            45       +0.090999098497       7.624e+11
             2        -154.41837965574248      -0.00173546857476         4            60       +0.060391739485       1.017e+12
             3        -154.41936908602355      -0.00098943028107         5            75       +0.011730844353       1.271e+12
             4        -154.41938460078896      -0.00001551476541         6            90       +0.009106644214       1.525e+12
             5        -154.41940393203799      -0.00001933124904         7           105       +0.002500471325       1.779e+12
             6        -154.41940526788670      -0.00000133584871         8           120       +0.001410246551       2.033e+12
             7        -154.41940577573445      -0.00000050784774         9           135       +0.000471937700       2.287e+12
             8        -154.41940578789732      -0.00000001216287        10           150       +0.000360793798       2.541e+12
             9        -154.41940580692281      -0.00000001902549        11           165       +0.000223886358       2.796e+12
            10        -154.41940581279275      -0.00000000586994        12           180       +0.000133279597       3.050e+12
            11        -154.41940581713899      -0.00000000434625        13           195       +0.000055743598       3.304e+12
            12        -154.41940581744390      -0.00000000030491        14           210       +0.000047939616       3.558e+12
            13        -154.41940581767841      -0.00000000023451        15           225       +0.000047872629       3.812e+12
            14        -154.41940581771479      -0.00000000003638        16           240       +0.000052625613       4.066e+12
            15        -154.41940581771479      +0.00000000000000        22           330       +0.000035982377       5.591e+12
