#Efci:-154.4194058179
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -154.41665914254494      -0.01980199443432         3            45       +0.088640517152       7.624e+07
             2        -154.41841859212150      -0.00175944957655         4            60       +0.058950091697       1.017e+08
             3        -154.41935934252209      -0.00094075040059         5            75       +0.012289457374       1.271e+08
             4        -154.41939519520810      -0.00003585268601         7           105       +0.007894625764       1.779e+08
             5        -154.41940055296809      -0.00000535775999         9           135       +0.005620343589       2.287e+08
             6        -154.41940250229317      -0.00000194932508        10           150       +0.005088779050       2.541e+08
             7        -154.41940257270255      -0.00000007040938        11           165       +0.002159823791       2.796e+08
             8        -154.41940265710682      -0.00000008440426        12           180       +0.005292124220       3.050e+08
             9        -154.41940305017508      -0.00000039306826        15           225       +0.004382838276       3.812e+08
            10        -154.41940371592946      -0.00000066575438        18           270       +0.005014545344       4.574e+08
            11        -154.41940390547552      -0.00000018954606        20           300       +0.003418277885       5.083e+08
            12        -154.41940407879682      -0.00000017332130        21           315       +0.005116742448       5.337e+08
            13        -154.41940417851220      -0.00000009971538        22           330       +0.003756753298       5.591e+08
            14        -154.41940425459538      -0.00000007608318        23           345       +0.004894100856       5.845e+08
            15        -154.41940430573766      -0.00000005114228        28           420       +0.004904432976       7.116e+08
            16        -154.41940437812184      -0.00000007238418        29           435       +0.004803394082       7.370e+08
            17        -154.41940472673082      -0.00000034860898        31           465       +0.004875710816       7.878e+08
            18        -154.41940488934924      -0.00000016261842        32           480       +0.004511885804       8.132e+08
            19        -154.41940489793194      -0.00000000858270        34           510       +0.004840653758       8.641e+08
            20        -154.41940489893159      -0.00000000099965        35           525       +0.003446134704       8.895e+08
            21        -154.41940489963346      -0.00000000070187        37           555       +0.004424543276       9.403e+08
            22        -154.41940489963352      -0.00000000000006        44           660       +0.004067067727       1.118e+09
            23        -154.41940489963352      +0.00000000000000        45           675       +0.003612409204       1.144e+09
