#Efci:-154.4194058179
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -154.41663679118213      -0.01977964307150         3            45       +0.091137826822       7.624e+09
             2        -154.41837779313929      -0.00174100195716         4            60       +0.060355404363       1.017e+10
             3        -154.41936812787807      -0.00099033473879         5            75       +0.011900788810       1.271e+10
             4        -154.41938336638017      -0.00001523850210         6            90       +0.009543175187       1.525e+10
             5        -154.41940304397352      -0.00001967759334         7           105       +0.002851605252       1.779e+10
             6        -154.41940542968914      -0.00000238571562         8           120       +0.001109212600       2.033e+10
             7        -154.41940574488703      -0.00000031519789         9           135       +0.000643833570       2.287e+10
             8        -154.41940574888352      -0.00000000399649        10           150       +0.000517190681       2.541e+10
             9        -154.41940575300924      -0.00000000412572        11           165       +0.000521814543       2.796e+10
            10        -154.41940575843174      -0.00000000542249        12           180       +0.000500475478       3.050e+10
            11        -154.41940576627104      -0.00000000783930        13           195       +0.000492359010       3.304e+10
            12        -154.41940577601167      -0.00000000974063        14           210       +0.000613979455       3.558e+10
            13        -154.41940578586025      -0.00000000984858        15           225       +0.000470095519       3.812e+10
            14        -154.41940579256061      -0.00000000670036        16           240       +0.000405291626       4.066e+10
            15        -154.41940579488033      -0.00000000231972        17           255       +0.000429150817       4.320e+10
            16        -154.41940579488036      -0.00000000000003        26           390       +0.000532316465       6.608e+10
            17        -154.41940579488036      +0.00000000000000        31           465       +0.000446514899       7.878e+10
