#Efci:-148.8881375281
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -148.6833025716      +0.1007535275         1            54       +0.0446138919       1.100e+14
           2        -148.4747602877      +0.2085422839         2           108       +0.0645369261       2.200e+14
           3        -148.8596920692      -0.3849317815         3           162       +0.0134793240       3.300e+14
           4        -148.8578017957      +0.0018902735         4           216       +0.0130468955       4.400e+14
           5        -148.8602072616      -0.0024054659         5           270       +0.0115459210       5.500e+14
           6        -148.8602034070      +0.0000038546         6           324       +0.0135278803       6.600e+14
           7        -148.8615413574      -0.0013379505         7           378       +0.0097006811       7.700e+14
           8        -148.8672404724      -0.0056991149         8           432       +0.0114879901       8.800e+14
           9        -148.8645729645      +0.0026675079         9           486       +0.0100549664       9.900e+14
          10        -148.8645199131      +0.0000530514        10           540       +0.0095103349       1.100e+15
          11        -148.8669263812      -0.0024064682        11           594       +0.0092223266       1.210e+15
          12        -148.8690216275      -0.0020952463        12           648       +0.0075196082       1.320e+15
          13        -148.8759740083      -0.0069523808        13           702       +0.0096689341       1.430e+15
          14        -148.8767278051      -0.0007537968        14           756       +0.0073796912       1.540e+15
          15        -148.8767451986      -0.0000173935        15           810       +0.0079474223       1.650e+15
          16        -148.8766343362      +0.0001108625        16           864       +0.0066066844       1.760e+15
          17        -148.8756578905      +0.0009764457        17           918       +0.0025428595       1.870e+15
          18        -148.8763962769      -0.0007383863        18           972       +0.0029876510       1.980e+15
          19        -148.8768188645      -0.0004225876        19          1026       +0.0029137956       2.090e+15
          20        -148.8768437164      -0.0000248519        20          1080       +0.0030963436       2.200e+15
          21        -148.8767521206      +0.0000915958        21          1134       +0.0014616392       2.310e+15
          22        -148.8767930782      -0.0000409576        22          1188       +0.0016972397       2.420e+15
          23        -148.8767672849      +0.0000257933        23          1242       +0.0021842690       2.530e+15
          24        -148.8768072416      -0.0000399567        24          1296       +0.0019608124       2.640e+15
          25        -148.8767628052      +0.0000444364        25          1350       +0.0019963884       2.750e+15
          26        -148.8768226413      -0.0000598361        26          1404       +0.0017978317       2.860e+15
          27        -148.8768166782      +0.0000059630        27          1458       +0.0019965458       2.970e+15
          28        -148.8768272271      -0.0000105488        28          1512       +0.0020072688       3.080e+15
          29        -148.8768562839      -0.0000290568        29          1566       +0.0017760521       3.190e+15
          30        -148.8768408513      +0.0000154325        30          1620       +0.0020047792       3.300e+15
          31        -148.8768474743      -0.0000066230        31          1674       +0.0018885393       3.410e+15
          32        -148.8768709150      -0.0000234407        32          1728       +0.0016820487       3.520e+15
          33        -148.8768687036      +0.0000022114        33          1782       +0.0018065893       3.630e+15
          34        -148.8768966638      -0.0000279601        34          1836       +0.0016340262       3.740e+15
          35        -148.8769399105      -0.0000432468        35          1890       +0.0013066148       3.850e+15
          36        -148.8769433145      -0.0000034040        36          1944       +0.0014220406       3.960e+15
          37        -148.8769364034      +0.0000069111        37          1998       +0.0014350577       4.070e+15
          38        -148.8769297093      +0.0000066941        38          2052       +0.0013655261       4.180e+15
          39        -148.8768992808      +0.0000304285        39          2106       +0.0012917627       4.290e+15
          40        -148.8769118122      -0.0000125314        40          2160       +0.0013718204       4.400e+15
          41        -148.8768978687      +0.0000139434        41          2214       +0.0013306873       4.510e+15
          42        -148.8769072115      -0.0000093427        42          2268       +0.0013380457       4.620e+15
          43        -148.8769101957      -0.0000029843        43          2322       +0.0013398842       4.730e+15
          44        -148.8768975337      +0.0000126620        44          2376       +0.0012053445       4.840e+15
          45        -148.8769052655      -0.0000077317        45          2430       +0.0013488148       4.950e+15
          46        -148.8769064512      -0.0000011857        46          2484       +0.0011965463       5.060e+15
          47        -148.8769093801      -0.0000029289        47          2538       +0.0009090422       5.170e+15
          48        -148.8769041386      +0.0000052415        48          2592       +0.0009391944       5.280e+15
          49        -148.8769083009      -0.0000041623        49          2646       +0.0007448803       5.390e+15
          50        -148.8768950292      +0.0000132717        50          2700       +0.0008783792       5.500e+15
