#Efci:-148.8881375281
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -148.6833063280      +0.1007497710         1            54       +0.0446126211       inf
           2        -148.4747751994      +0.2085311287         2           108       +0.0645357640       inf
           3        -148.8596912179      -0.3849160186         3           162       +0.0134790811       inf
           4        -148.8577783092      +0.0019129087         4           216       +0.0130465377       inf
           5        -148.8602501649      -0.0024718557         5           270       +0.0115495112       inf
           6        -148.8602782954      -0.0000281304         6           324       +0.0135675917       inf
           7        -148.8610921412      -0.0008138459         7           378       +0.0098741222       inf
           8        -148.8657562744      -0.0046641332         8           432       +0.0121435567       inf
           9        -148.8623088214      +0.0034474530         9           486       +0.0107672222       inf
          10        -148.8622058057      +0.0001030158        10           540       +0.0103513453       inf
          11        -148.8676475294      -0.0054417238        11           594       +0.0092131396       inf
          12        -148.8666688120      +0.0009787174        12           648       +0.0079120474       inf
          13        -148.8760831717      -0.0094143597        13           702       +0.0088323812       inf
          14        -148.8765073829      -0.0004242112        14           756       +0.0071072924       inf
          15        -148.8762469313      +0.0002604516        15           810       +0.0079086940       inf
          16        -148.8748376064      +0.0014093249        16           864       +0.0048327981       inf
          17        -148.8768767706      -0.0020391642        17           918       +0.0034134661       inf
          18        -148.8766248627      +0.0002519079        18           972       +0.0025767008       inf
          19        -148.8770786053      -0.0004537427        19          1026       +0.0021517921       inf
          20        -148.8767200063      +0.0003585991        20          1080       +0.0008874800       inf
          21        -148.8767812020      -0.0000611957        21          1134       +0.0012119085       inf
          22        -148.8769999548      -0.0002187527        22          1188       +0.0013786686       inf
          23        -148.8769463043      +0.0000536505        23          1242       +0.0007888871       inf
          24        -148.8769174717      +0.0000288326        24          1296       +0.0006274542       inf
          25        -148.8769181974      -0.0000007257        25          1350       +0.0005945488       inf
          26        -148.8769142411      +0.0000039563        26          1404       +0.0006193366       inf
          27        -148.8769107914      +0.0000034497        27          1458       +0.0006209813       inf
          28        -148.8769074228      +0.0000033686        28          1512       +0.0006022670       inf
          29        -148.8769200801      -0.0000126573        29          1566       +0.0005782033       inf
          30        -148.8769228475      -0.0000027674        30          1620       +0.0005874275       inf
          31        -148.8769201217      +0.0000027258        31          1674       +0.0005952150       inf
          32        -148.8769201523      -0.0000000306        32          1728       +0.0004626326       inf
          33        -148.8769237479      -0.0000035956        33          1782       +0.0004701295       inf
          34        -148.8769074625      +0.0000162853        34          1836       +0.0004603500       inf
          35        -148.8769072708      +0.0000001917        35          1890       +0.0004531815       inf
          36        -148.8769100329      -0.0000027621        36          1944       +0.0004618804       inf
          37        -148.8769087029      +0.0000013300        37          1998       +0.0003734958       inf
          38        -148.8769114711      -0.0000027683        38          2052       +0.0003799465       inf
          39        -148.8769100365      +0.0000014346        39          2106       +0.0003802662       inf
          40        -148.8769084373      +0.0000015992        40          2160       +0.0003780257       inf
          41        -148.8769119286      -0.0000034913        41          2214       +0.0003764682       inf
          42        -148.8769132090      -0.0000012804        42          2268       +0.0003771467       inf
          43        -148.8769132927      -0.0000000838        43          2322       +0.0003772220       inf
          44        -148.8769115328      +0.0000017600        44          2376       +0.0003760181       inf
          45        -148.8769104386      +0.0000010942        45          2430       +0.0003790744       inf
          46        -148.8769109085      -0.0000004699        46          2484       +0.0003748933       inf
          47        -148.8769108231      +0.0000000853        47          2538       +0.0003758706       inf
          48        -148.8769111797      -0.0000003566        48          2592       +0.0003721900       inf
          49        -148.8769112735      -0.0000000938        49          2646       +0.0003731695       inf
          50        -148.8769101192      +0.0000011543        50          2700       +0.0003715908       inf
