#Efci:-149.0519520730
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -148.7849722951      +0.1400356861         1            54       +0.0472100931       inf
           2        -148.4905523639      +0.2944199311         2           108       +0.0697207534       inf
           3        -149.0153271694      -0.5247748055         3           162       +0.0147847277       inf
           4        -148.9941293333      +0.0211978362         4           216       +0.0168719177       inf
           5        -149.0260000098      -0.0318706765         5           270       +0.0110447699       inf
           6        -149.0278030709      -0.0018030612         6           324       +0.0141247066       inf
           7        -149.0276894182      +0.0001136527         7           378       +0.0089288208       inf
           8        -149.0284596910      -0.0007702728         8           432       +0.0100359095       inf
           9        -149.0278020480      +0.0006576431         9           486       +0.0102668414       inf
          10        -149.0292461491      -0.0014441012        10           540       +0.0125995116       inf
          11        -149.0298266708      -0.0005805217        11           594       +0.0116673448       inf
          12        -149.0305017276      -0.0006750568        12           648       +0.0082706133       inf
          13        -149.0392985159      -0.0087967883        13           702       +0.0111405782       inf
          14        -149.0398996685      -0.0006011525        14           756       +0.0076446388       inf
          15        -149.0396150316      +0.0002846368        15           810       +0.0089755700       inf
          16        -149.0397693843      -0.0001543527        16           864       +0.0083596511       inf
          17        -149.0397719270      -0.0000025427        17           918       +0.0034389962       inf
          18        -149.0398029090      -0.0000309820        18           972       +0.0037383817       inf
          19        -149.0398122543      -0.0000093452        19          1026       +0.0022929720       inf
          20        -149.0398357756      -0.0000235213        20          1080       +0.0016457071       inf
          21        -149.0398416387      -0.0000058631        21          1134       +0.0015223877       inf
          22        -149.0398878065      -0.0000461678        22          1188       +0.0014664417       inf
          23        -149.0398824190      +0.0000053874        23          1242       +0.0015936692       inf
          24        -149.0398685927      +0.0000138263        24          1296       +0.0013071590       inf
          25        -149.0398447940      +0.0000237987        25          1350       +0.0009706863       inf
          26        -149.0398864643      -0.0000416703        26          1404       +0.0010669007       inf
          27        -149.0399254843      -0.0000390200        27          1458       +0.0008819646       inf
          28        -149.0399027768      +0.0000227075        28          1512       +0.0008536292       inf
          29        -149.0399026614      +0.0000001154        29          1566       +0.0008513324       inf
          30        -149.0399023653      +0.0000002961        30          1620       +0.0008522554       inf
          31        -149.0399066168      -0.0000042516        31          1674       +0.0008536886       inf
          32        -149.0398864787      +0.0000201381        32          1728       +0.0007570151       inf
          33        -149.0398632618      +0.0000232168        33          1782       +0.0005744137       inf
          34        -149.0398538360      +0.0000094259        34          1836       +0.0006050259       inf
          35        -149.0398553014      -0.0000014654        35          1890       +0.0005924265       inf
          36        -149.0398567453      -0.0000014439        36          1944       +0.0006269949       inf
          37        -149.0398624108      -0.0000056655        37          1998       +0.0006126672       inf
          38        -149.0398503146      +0.0000120962        38          2052       +0.0006901612       inf
          39        -149.0398450560      +0.0000052587        39          2106       +0.0006364299       inf
          40        -149.0398522054      -0.0000071495        40          2160       +0.0005603972       inf
          41        -149.0398358782      +0.0000163273        41          2214       +0.0005837548       inf
          42        -149.0398326691      +0.0000032091        42          2268       +0.0005110566       inf
          43        -149.0398435090      -0.0000108399        43          2322       +0.0005252143       inf
          44        -149.0398450942      -0.0000015853        44          2376       +0.0005030575       inf
          45        -149.0398418348      +0.0000032594        45          2430       +0.0004967764       inf
          46        -149.0398430814      -0.0000012466        46          2484       +0.0004995242       inf
          47        -149.0398432006      -0.0000001192        47          2538       +0.0004999281       inf
          48        -149.0398427930      +0.0000004076        48          2592       +0.0004959378       inf
          49        -149.0398431490      -0.0000003559        49          2646       +0.0005002338       inf
          50        -149.0398320166      +0.0000111324        50          2700       +0.0004340154       inf
