#Efci:-148.8881375281
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -126.2865898838      +22.4974662153         1            54       +14113.0158743776       1.100e+14
           2        -134.8139048424      -8.5273149586         2           108       +51029.3531353034       2.200e+14
           3        -130.7199121594      +4.0939926830         3           162       +52492.3014052260       3.300e+14
           4        -136.3629577237      -5.6430455643         4           216       +64270.3134756315       4.400e+14
           5        -131.9084495490      +4.4545081746         5           270       +51471.2297559443       5.500e+14
           6        -137.1448417990      -5.2363922499         6           324       +69075.2268332036       6.600e+14
           7        -130.4142319502      +6.7306098488         7           378       +58811.2243293146       7.700e+14
           8        -115.6587597193      +14.7554722309         8           432       +25897.3712261677       8.800e+14
           9        -145.9538431471      -30.2950834278         9           486       +63061.4821311456       9.900e+14
          10        -141.7949965764      +4.1588465707        10           540       +53830.2587279229       1.100e+15
          11        -136.3128665092      +5.4821300672        11           594       +50656.1176649474       1.210e+15
          12        -133.9861621735      +2.3267043357        12           648       +56067.2690017904       1.320e+15
          13        -134.4788442884      -0.4926821149        13           702       +41264.3328114704       1.430e+15
          14        -137.0339256194      -2.5550813309        14           756       +48782.9990250297       1.540e+15
          15        -140.9584881018      -3.9245624825        15           810       +71568.3396238292       1.650e+15
          16        -129.4414113686      +11.5170767333        16           864       +76063.9387197746       1.760e+15
          17        -125.9786692372      +3.4627421314        17           918       +51774.9508032405       1.870e+15
          18        -131.3678803712      -5.3892111340        18           972       +26031.3979589609       1.980e+15
          19        -130.0428811261      +1.3249992451        19          1026       +59129.0211366121       2.090e+15
          20        -126.5472855527      +3.4955955734        20          1080       +60611.4170373743       2.200e+15
          21        -123.2680337270      +3.2792518257        21          1134       +63829.3419944247       2.310e+15
          22        -138.8262662275      -15.5582325005        22          1188       +53968.2985009443       2.420e+15
          23        -117.6721220893      +21.1541441382        23          1242       +63170.1202336250       2.530e+15
          24        -134.6740733927      -17.0019513035        24          1296       +60690.6885081978       2.640e+15
          25        -131.3276803343      +3.3463930585        25          1350       +52456.4970888865       2.750e+15
          26        -125.5663257036      +5.7613546307        26          1404       +55264.3093152743       2.860e+15
          27        -131.4873532196      -5.9210275160        27          1458       +72811.6076537680       2.970e+15
          28        -136.6377542215      -5.1504010020        28          1512       +43642.0795828362       3.080e+15
          29        -128.3272853482      +8.3104688733        29          1566       +50688.2913663611       3.190e+15
          30        -133.8527525472      -5.5254671989        30          1620       +43117.7330682895       3.300e+15
          31        -116.0481909065      +17.8045616407        31          1674       +49845.1181088510       3.410e+15
          32        -123.6586644968      -7.6104735903        32          1728       +75704.3852116590       3.520e+15
          33        -134.6169507805      -10.9582862837        33          1782       +37735.2098674306       3.630e+15
          34        -125.7336610140      +8.8832897665        34          1836       +53468.1111425201       3.740e+15
          35        -121.7034450592      +4.0302159548        35          1890       +53674.3003829229       3.850e+15
          36        -130.1308281167      -8.4273830575        36          1944       +46089.1622736786       3.960e+15
          37        -136.2625624870      -6.1317343702        37          1998       +31272.0455779661       4.070e+15
          38        -120.2885265565      +15.9740359305        38          2052       +65544.1778807353       4.180e+15
          39        -131.2488255112      -10.9602989547        39          2106       +64909.9533561964       4.290e+15
          40        -128.9757892899      +2.2730362213        40          2160       +45241.0518809531       4.400e+15
          41        -131.7808436530      -2.8050543632        41          2214       +25290.8672663783       4.510e+15
          42        -139.9027198462      -8.1218761932        42          2268       +58269.3764050206       4.620e+15
          43        -130.9196669697      +8.9830528766        43          2322       +62346.7486417469       4.730e+15
          44        -132.3637483212      -1.4440813515        44          2376       +61010.6541016641       4.840e+15
          45        -140.9160052336      -8.5522569123        45          2430       +62772.9955002792       4.950e+15
          46        -140.5142186195      +0.4017866140        46          2484       +25276.9514046673       5.060e+15
          47        -130.7811641753      +9.7330544442        47          2538       +44841.3356178935       5.170e+15
          48        -136.7969505293      -6.0157863540        48          2592       +73470.4820867533       5.280e+15
          49        -123.0496071911      +13.7473433382        49          2646       +52775.4344174878       5.390e+15
          50        -140.2804726451      -17.2308654540        50          2700       +43839.0933990231       5.500e+15
