#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.59744824549112      -0.03924575775032         1            32       +0.0028775028       1.320e+18
           2        -75.59886407529360      -0.00141582980248         2            64       +0.0005808890       2.640e+18
           3        -75.59903246579979      -0.00016839050619         3            96       +0.0000989524       3.960e+18
           4        -75.59903589695102      -0.00000343115123         4           128       +0.0000098593       5.280e+18
           5        -75.59903594044636      -0.00000004349533         5           160       +0.0000021268       6.600e+18
           6        -75.59903594963366      -0.00000000918730         6           192       +0.0000008654       7.920e+18
           7        -75.59903594573974      +0.00000000389392         7           224       +0.0000008804       9.240e+18
           8        -75.59903595097543      -0.00000000523569         8           256       +0.0000008955       1.056e+19
           9        -75.59903594610843      +0.00000000486700         9           288       +0.0000008996       1.188e+19
          10        -75.59903594544488      +0.00000000066355        10           320       +0.0000008702       1.320e+19
          11        -75.59903594268528      +0.00000000275961        11           352       +0.0000008638       1.452e+19
          12        -75.59903594547175      -0.00000000278648        12           384       +0.0000008832       1.584e+19
          13        -75.59903594602987      -0.00000000055812        13           416       +0.0000009049       1.716e+19
          14        -75.59903594949732      -0.00000000346745        14           448       +0.0000008874       1.848e+19
          15        -75.59903594336625      +0.00000000613107        15           480       +0.0000008674       1.980e+19
          16        -75.59903594479889      -0.00000000143264        16           512       +0.0000008724       2.112e+19
          17        -75.59903594577337      -0.00000000097448        17           544       +0.0000008877       2.244e+19
          18        -75.59903594446381      +0.00000000130956        18           576       +0.0000008620       2.376e+19
          19        -75.59903594515308      -0.00000000068927        19           608       +0.0000008667       2.508e+19
          20        -75.59903594333518      +0.00000000181790        20           640       +0.0000008619       2.640e+19
          21        -75.59903594310897      +0.00000000022621        21           672       +0.0000008632       2.772e+19
          22        -75.59903594507414      -0.00000000196516        22           704       +0.0000008556       2.904e+19
          23        -75.59903594519488      -0.00000000012075        23           736       +0.0000008479       3.036e+19
          24        -75.59903594524880      -0.00000000005392        24           768       +0.0000008636       3.168e+19
          25        -75.59903594471041      +0.00000000053839        25           800       +0.0000008602       3.300e+19
