#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.42510677232484      +0.13309571541596         1            32       +0.0028661649       1.320e+12
           2        -74.83227685168463      +0.59282992064021         2            64       +0.0058898016       2.640e+12
           3        -75.56876811960818      -0.73649126792355         3            96       +0.0011927709       3.960e+12
           4        -75.58604506716146      -0.01727694755328         4           128       +0.0007692839       5.280e+12
           5        -75.59500354670152      -0.00895847954006         5           160       +0.0004563358       6.600e+12
           6        -75.59538876809039      -0.00038522138887         6           192       +0.0004484568       7.920e+12
           7        -75.59560442231064      -0.00021565422026         7           224       +0.0004180716       9.240e+12
           8        -75.59557990800350      +0.00002451430714         8           256       +0.0004044465       1.056e+13
           9        -75.59627679850254      -0.00069689049904         9           288       +0.0003682933       1.188e+13
          10        -75.59672500796307      -0.00044820946053        10           320       +0.0003619616       1.320e+13
          11        -75.59700476063935      -0.00027975267628        11           352       +0.0003448986       1.452e+13
          12        -75.59695674997617      +0.00004801066318        12           384       +0.0003336107       1.584e+13
          13        -75.59776036133692      -0.00080361136075        13           416       +0.0002716076       1.716e+13
          14        -75.59802120365612      -0.00026084231919        14           448       +0.0002758115       1.848e+13
          15        -75.59864209691149      -0.00062089325537        15           480       +0.0001862219       1.980e+13
          16        -75.59858567009906      +0.00005642681244        16           512       +0.0002497794       2.112e+13
          17        -75.59732489700585      +0.00126077309321        17           544       +0.0004999492       2.244e+13
          18        -75.59879943273297      -0.00147453572713        18           576       +0.0001650286       2.376e+13
          19        -75.59888182658183      -0.00008239384886        19           608       +0.0001397323       2.508e+13
          20        -75.59885631917338      +0.00002550740845        20           640       +0.0001546554       2.640e+13
          21        -75.59887533354870      -0.00001901437533        21           672       +0.0001372198       2.772e+13
          22        -75.59890222932404      -0.00002689577533        22           704       +0.0001316466       2.904e+13
          23        -75.59873496980966      +0.00016725951438        23           736       +0.0001858521       3.036e+13
          24        -75.59885528148102      -0.00012031167137        24           768       +0.0001485547       3.168e+13
          25        -75.59880219181741      +0.00005308966361        25           800       +0.0001526879       3.300e+13
