#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -75.59310767035149      -0.03490518261069         1            32       +0.283310867994       3.674e+10
             2        -75.59791556792514      -0.00480789757366         2            64       +0.107760284945       7.347e+10
             3        -75.59822348427977      -0.00030791635463         3            96       +0.071906017158       1.102e+11
             4        -75.59778171129823      +0.00044177298155         4           128       +0.080720685030       1.469e+11
             5        -75.59858259690158      -0.00080088560335         5           160       +0.064432350983       1.837e+11
             6        -75.59816214669111      +0.00042045021047         6           192       +0.062034028558       2.204e+11
             7        -75.59819471751197      -0.00003257082086         7           224       +0.056274809128       2.572e+11
             8        -75.59862950475896      -0.00043478724699         8           256       +0.049572486280       2.939e+11
             9        -75.59854383257462      +0.00008567218434         9           288       +0.062186666408       3.306e+11
            10        -75.59851060278680      +0.00003322978782        10           320       +0.057346554871       3.674e+11
            11        -75.59815241745306      +0.00035818533374        11           352       +0.066237672114       4.041e+11
            12        -75.59846854120295      -0.00031612374988        12           384       +0.055693992344       4.408e+11
            13        -75.59843924747781      +0.00002929372513        13           416       +0.056233240240       4.776e+11
            14        -75.59830914236548      +0.00013010511233        14           448       +0.065898179195       5.143e+11
            15        -75.59868872676684      -0.00037958440136        15           480       +0.053554264295       5.511e+11
            16        -75.59849955514211      +0.00018917162473        16           512       +0.071679627569       5.878e+11
            17        -75.59824825692188      +0.00025129822023        17           544       +0.055034902389       6.245e+11
            18        -75.59867084685054      -0.00042258992866        18           576       +0.056212219404       6.613e+11
            19        -75.59849671640109      +0.00017413044945        19           608       +0.071475944409       6.980e+11
            20        -75.59853590741140      -0.00003919101032        20           640       +0.065514425242       7.347e+11
            21        -75.59819939521805      +0.00033651219336        21           672       +0.062492023276       7.715e+11
            22        -75.59831823463939      -0.00011883942135        22           704       +0.055596042649       8.082e+11
            23        -75.59845438617424      -0.00013615153485        23           736       +0.062312821229       8.449e+11
            24        -75.59830452415912      +0.00014986201512        24           768       +0.057489286243       8.817e+11
            25        -75.59845549389186      -0.00015096973274        25           800       +0.063706551171       9.184e+11
            26        -75.59850689624209      -0.00005140235022        26           832       +0.056171137677       9.552e+11
            27        -75.59855664407553      -0.00004974783344        27           864       +0.054863790657       9.919e+11
            28        -75.59816654624520      +0.00039009783033        28           896       +0.063001426674       1.029e+12
            29        -75.59831631586340      -0.00014976961820        29           928       +0.069584454753       1.065e+12
            30        -75.59819556929656      +0.00012074656684        30           960       +0.069457335736       1.102e+12
            31        -75.59845112474072      -0.00025555544416        31           992       +0.056395040784       1.139e+12
            32        -75.59844428524003      +0.00000683950068        32          1024       +0.053179953567       1.176e+12
            33        -75.59784432340601      +0.00059996183403        33          1056       +0.080530582074       1.212e+12
            34        -75.59838602020255      -0.00054169679655        34          1088       +0.063882887533       1.249e+12
            35        -75.59794795247234      +0.00043806773022        35          1120       +0.072938350547       1.286e+12
            36        -75.59852339244664      -0.00057543997430        36          1152       +0.053168615683       1.323e+12
            37        -75.59840014711338      +0.00012324533326        37          1184       +0.059126550205       1.359e+12
            38        -75.59805693265106      +0.00034321446232        38          1216       +0.066767727198       1.396e+12
            39        -75.59840657926399      -0.00034964661293        39          1248       +0.054779689588       1.433e+12
            40        -75.59855340087707      -0.00014682161307        40          1280       +0.048902084136       1.469e+12
            41        -75.59867473817930      -0.00012133730223        41          1312       +0.051469676942       1.506e+12
            42        -75.59864646866704      +0.00002826951226        42          1344       +0.048370164383       1.543e+12
            43        -75.59766818837971      +0.00097828028733        43          1376       +0.068650480038       1.580e+12
            44        -75.59865829287308      -0.00099010449337        44          1408       +0.043062423123       1.616e+12
            45        -75.59806112254272      +0.00059717033037        45          1440       +0.064892248119       1.653e+12
            46        -75.59799775551393      +0.00006336702879        46          1472       +0.066012099946       1.690e+12
            47        -75.59810202999546      -0.00010427448153        47          1504       +0.060956763147       1.727e+12
            48        -75.59828838871228      -0.00018635871682        48          1536       +0.069413459430       1.763e+12
            49        -75.59793309456462      +0.00035529414765        49          1568       +0.075799905335       1.800e+12
            50        -75.59873898370087      -0.00080588913625        50          1600       +0.050657737472       1.837e+12
