#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -75.51731782170222      +0.04088466603858         1            32       +0.668639392319       3.674e+08
             2        -75.52185775720547      -0.00453993550325         2            64       +0.688147014583       7.347e+08
             3        -75.55748897499774      -0.03563121779227         3            96       +0.604671968481       1.102e+09
             4        -75.52495157600386      +0.03253739899388         4           128       +0.667362879654       1.469e+09
             5        -75.53060137969425      -0.00564980369039         5           160       +0.481281588221       1.837e+09
             6        -75.54375580698219      -0.01315442728794         6           192       +0.457074322001       2.204e+09
             7        -75.57707530974947      -0.03331950276728         7           224       +0.633611555719       2.572e+09
             8        -75.52276859594593      +0.05430671380354         8           256       +0.630873283375       2.939e+09
             9        -75.54102415047282      -0.01825555452689         9           288       +0.558624408811       3.306e+09
            10        -75.51329783477372      +0.02772631569910        10           320       +0.716015861345       3.674e+09
            11        -75.49858848235881      +0.01470935241491        11           352       +0.686840140484       4.041e+09
            12        -75.52376925197740      -0.02518076961859        12           384       +0.625750485286       4.408e+09
            13        -75.52620324557670      -0.00243399359930        13           416       +0.737115712355       4.776e+09
            14        -75.54213051629623      -0.01592727071953        14           448       +0.561408272211       5.143e+09
            15        -75.55191238720813      -0.00978187091191        15           480       +0.810250781238       5.511e+09
            16        -75.53228668531226      +0.01962570189588        16           512       +0.776705425416       5.878e+09
            17        -75.51386496278111      +0.01842172253114        17           544       +0.829813637138       6.245e+09
            18        -75.52003422116360      -0.00616925838249        18           576       +0.587810927143       6.613e+09
            19        -75.53236568846506      -0.01233146730146        19           608       +0.577294494903       6.980e+09
            20        -75.55811304656784      -0.02574735810278        20           640       +0.722790996204       7.347e+09
            21        -75.53808598835589      +0.02002705821195        21           672       +0.599205191937       7.715e+09
            22        -75.53904815002612      -0.00096216167023        22           704       +0.600490038315       8.082e+09
            23        -75.54241812169563      -0.00336997166951        23           736       +0.633265245558       8.449e+09
            24        -75.53107054753187      +0.01134757416376        24           768       +0.634613453907       8.817e+09
            25        -75.51639866000035      +0.01467188753152        25           800       +0.617088609237       9.184e+09
            26        -75.52498988577278      -0.00859122577243        26           832       +0.638494737247       9.552e+09
            27        -75.52703063851838      -0.00204075274560        27           864       +0.639274960675       9.919e+09
            28        -75.57466155060926      -0.04763091209088        28           896       +0.448368333561       1.029e+10
            29        -75.51361580377007      +0.06104574683920        29           928       +0.656282738545       1.065e+10
            30        -75.55038036446223      -0.03676456069216        30           960       +0.534610370998       1.102e+10
            31        -75.52708988717234      +0.02329047728989        31           992       +0.660679304669       1.139e+10
            32        -75.54464313792919      -0.01755325075685        32          1024       +0.573283827724       1.176e+10
            33        -75.53776225917977      +0.00688087874941        33          1056       +0.532604021568       1.212e+10
            34        -75.55468174427472      -0.01691948509495        34          1088       +0.438454063633       1.249e+10
            35        -75.51207140874661      +0.04261033552811        35          1120       +0.666940477564       1.286e+10
            36        -75.55548431733509      -0.04341290858848        36          1152       +0.504698169193       1.323e+10
            37        -75.56044227672454      -0.00495795938946        37          1184       +0.525358743610       1.359e+10
            38        -75.55231391183258      +0.00812836489196        38          1216       +0.597330676545       1.396e+10
            39        -75.53679756106672      +0.01551635076586        39          1248       +0.781408092889       1.433e+10
            40        -75.53011706453518      +0.00668049653154        40          1280       +0.624751428311       1.469e+10
            41        -75.55092438318081      -0.02080731864564        41          1312       +0.506471581867       1.506e+10
            42        -75.52681707766727      +0.02410730551354        42          1344       +0.578189607242       1.543e+10
            43        -75.56425404305621      -0.03743696538893        43          1376       +0.579759262385       1.580e+10
            44        -75.51851868055243      +0.04573536250378        44          1408       +0.749961518439       1.616e+10
            45        -75.53103895743688      -0.01252027688444        45          1440       +0.588314830298       1.653e+10
            46        -75.54108844336501      -0.01004948592814        46          1472       +0.563054120921       1.690e+10
            47        -75.55263218151677      -0.01154373815176        47          1504       +0.488726581153       1.727e+10
            48        -75.52919291114125      +0.02343927037552        48          1536       +0.582264476913       1.763e+10
            49        -75.55890830197310      -0.02971539083185        49          1568       +0.566042326347       1.800e+10
            50        -75.53024120755444      +0.02866709441867        50          1600       +0.665363476515       1.837e+10
