#Efci:-4.3360656518
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -4.30852531162625      -0.10714187756143         1           184       +0.0045038194       3.700e+10
           2        -4.32294972454244      -0.01442441291620         2           368       +0.0025885849       7.400e+10
           3        -4.32462745000565      -0.00167772546320         3           552       +0.0023811043       1.110e+11
           4        -4.32672693651609      -0.00209948651044         4           736       +0.0020238526       1.480e+11
           5        -4.32607384885200      +0.00065308766409         5           920       +0.0021209206       1.850e+11
           6        -4.32635907585226      -0.00028522700027         6          1104       +0.0020395773       2.220e+11
           7        -4.32695060884955      -0.00059153299729         7          1288       +0.0020211677       2.590e+11
           8        -4.32654425827975      +0.00040635056981         8          1472       +0.0021014750       2.960e+11
           9        -4.32653662308226      +0.00000763519749         9          1656       +0.0021143844       3.330e+11
          10        -4.32813797618476      -0.00160135310250        10          1840       +0.0018023261       3.700e+11
          11        -4.32796621921859      +0.00017175696617        11          2024       +0.0020163577       4.070e+11
          12        -4.32798721081276      -0.00002099159417        12          2208       +0.0018757958       4.440e+11
          13        -4.32698264067121      +0.00100457014155        13          2392       +0.0019892048       4.810e+11
          14        -4.32765521696729      -0.00067257629608        14          2576       +0.0019575218       5.180e+11
          15        -4.32743404516081      +0.00022117180648        15          2760       +0.0020158638       5.550e+11
          16        -4.32700843019004      +0.00042561497077        16          2944       +0.0020140276       5.920e+11
          17        -4.32736043202499      -0.00035200183495        17          3128       +0.0018527724       6.290e+11
          18        -4.32688749382645      +0.00047293819854        18          3312       +0.0019713021       6.660e+11
          19        -4.32710453266310      -0.00021703883665        19          3496       +0.0020645158       7.030e+11
          20        -4.32714397465140      -0.00003944198830        20          3680       +0.0019718888       7.400e+11
          21        -4.32724582203491      -0.00010184738351        21          3864       +0.0019970398       7.770e+11
          22        -4.32566257519795      +0.00158324683696        22          4048       +0.0020872183       8.140e+11
          23        -4.32663453973890      -0.00097196454096        23          4232       +0.0019255966       8.510e+11
          24        -4.32717540698882      -0.00054086724991        24          4416       +0.0019259720       8.880e+11
          25        -4.32816360467892      -0.00098819769010        25          4600       +0.0019406423       9.250e+11
