#Efci:-153.4297174231
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -153.37331977761986      -0.01883429499455         1            26       +0.138121284869       1.276e+04
             2        -153.37730912590371      -0.00398934828385         2            52       +0.075637070802       2.552e+04
             3        -153.38158246225947      -0.00427333635577         3            78       +0.080330064404       3.828e+04
             4        -153.38280975533709      -0.00122729307762         4           104       +0.059652747724       5.104e+04
             5        -153.38383553415332      -0.00102577881623         5           130       +0.067055933614       6.380e+04
             6        -153.38472856218974      -0.00089302803642         6           156       +0.062846260699       7.655e+04
             7        -153.38509930115256      -0.00037073896283         7           182       +0.060122716173       8.931e+04
             8        -153.38244791706671      +0.00265138408585         8           208       +0.064524322239       1.021e+05
             9        -153.38541471522666      -0.00296679815995         9           234       +0.055495383828       1.148e+05
            10        -153.38407966928139      +0.00133504594527        10           260       +0.045513031436       1.276e+05
            11        -153.38049442077485      +0.00358524850654        11           286       +0.054236056892       1.403e+05
            12        -153.38331565430039      -0.00282123352554        12           312       +0.055057778735       1.531e+05
            13        -153.38475588527714      -0.00144023097675        13           338       +0.052649165410       1.659e+05
            14        -153.38070928245750      +0.00404660281964        14           364       +0.052308108152       1.786e+05
            15        -153.38448725344085      -0.00377797098335        15           390       +0.052628589128       1.914e+05
            16        -153.38663574026378      -0.00214848682293        16           416       +0.069807177416       2.041e+05
            17        -153.38551687322902      +0.00111886703476        17           442       +0.053531390683       2.169e+05
            18        -153.38485891436872      +0.00065795886030        18           468       +0.060720957883       2.297e+05
            19        -153.38323138833275      +0.00162752603597        19           494       +0.056098145053       2.424e+05
            20        -153.38630883994350      -0.00307745161075        20           520       +0.057891986657       2.552e+05
            21        -153.38485540621073      +0.00145343373276        21           546       +0.055707015639       2.679e+05
            22        -153.38338224031267      +0.00147316589806        22           572       +0.044223323023       2.807e+05
            23        -153.38293044386413      +0.00045179644854        23           598       +0.056754735800       2.935e+05
            24        -153.38394311202572      -0.00101266816159        24           624       +0.056965424458       3.062e+05
            25        -153.38619315129131      -0.00225003926559        25           650       +0.033026473169       3.190e+05
            26        -153.36603986418746      +0.02015328710385        26           676       +0.082509216217       3.317e+05
            27        -153.38193020029084      -0.01589033610338        27           702       +0.045539700786       3.445e+05
            28        -153.38283022127521      -0.00090002098437        28           728       +0.057172130711       3.573e+05
            29        -153.38416089428722      -0.00133067301201        29           754       +0.050882364638       3.700e+05
            30        -153.38361458329757      +0.00054631098965        30           780       +0.062959849822       3.828e+05
            31        -153.38011943067463      +0.00349515262295        31           806       +0.067209244268       3.955e+05
            32        -153.38295431571134      -0.00283488503672        32           832       +0.054233451448       4.083e+05
            33        -153.38164371292845      +0.00131060278289        33           858       +0.053340229541       4.210e+05
            34        -153.38196297032684      -0.00031925739839        34           884       +0.055260020232       4.338e+05
            35        -153.37266779281978      +0.00929517750706        35           910       +0.056619604277       4.466e+05
            36        -153.37939624772039      -0.00672845490061        36           936       +0.061791216411       4.593e+05
            37        -153.38458490582920      -0.00518865810881        37           962       +0.061083537975       4.721e+05
            38        -153.38119514300749      +0.00338976282171        38           988       +0.059694691603       4.848e+05
            39        -153.38032547917857      +0.00086966382892        39          1014       +0.050178008809       4.976e+05
            40        -153.38537110054625      -0.00504562136769        40          1040       +0.041017254643       5.104e+05
            41        -153.38586178685048      -0.00049068630423        41          1066       +0.038389504310       5.231e+05
            42        -153.38260630627121      +0.00325548057927        42          1092       +0.060705960714       5.359e+05
            43        -153.38415878406033      -0.00155247778912        43          1118       +0.072369418676       5.486e+05
            44        -153.38094277586882      +0.00321600819152        44          1144       +0.052293843503       5.614e+05
            45        -153.38566930995682      -0.00472653408801        45          1170       +0.069148858604       5.742e+05
            46        -153.38499025931688      +0.00067905063995        46          1196       +0.054019118962       5.869e+05
            47        -153.38729182346182      -0.00230156414494        47          1222       +0.048086761352       5.997e+05
            48        -153.38503498304840      +0.00225684041342        48          1248       +0.051090697420       6.124e+05
            49        -153.38566573832350      -0.00063075527510        49          1274       +0.042317992725       6.252e+05
            50        -153.38616685360634      -0.00050111528284        50          1300       +0.046190791432       6.380e+05
