#Efci:-38.8089954648
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -38.77926389519592      -0.04125345704124         3           612       +0.977240799898       4.511e+12
             2        -38.79661183302176      -0.01734793782583         5          1020       +0.406838951495       7.519e+12
             3        -38.80055278841629      -0.00394095539453         7          1428       +0.165439140245       1.053e+13
             4        -38.80259939472700      -0.00204660631071         8          1632       +0.481382529125       1.203e+13
             5        -38.80485141942568      -0.00225202469868         9          1836       +0.215936242088       1.353e+13
             6        -38.80545696288318      -0.00060554345750        11          2244       +0.204072647595       1.654e+13
             7        -38.80634332077053      -0.00088635788735        12          2448       +0.187132309340       1.804e+13
             8        -38.80732918491594      -0.00098586414541        13          2652       +0.146866501330       1.955e+13
             9        -38.80759028650863      -0.00026110159269        15          3060       +0.124124913255       2.256e+13
            10        -38.80790430017133      -0.00031401366270        16          3264       +0.117151124998       2.406e+13
            11        -38.80824411122651      -0.00033981105518        17          3468       +0.074416708826       2.556e+13
            12        -38.80833822535259      -0.00009411412608        19          3876       +0.061061168860       2.857e+13
            13        -38.80842115665099      -0.00008293129841        20          4080       +0.067649989590       3.007e+13
            14        -38.80852715694486      -0.00010600029387        21          4284       +0.035939502812       3.158e+13
            15        -38.80855030215741      -0.00002314521254        23          4692       +0.028963426440       3.459e+13
            16        -38.80855689921245      -0.00000659705504        25          5100       +0.028708443808       3.759e+13
            17        -38.80856370909795      -0.00000680988550        26          5304       +0.028675265855       3.910e+13
            18        -38.80857029369080      -0.00000658459285        27          5508       +0.028032395799       4.060e+13
            19        -38.80857776754224      -0.00000747385144        28          5712       +0.030531393611       4.210e+13
            20        -38.80858467751742      -0.00000690997518        29          5916       +0.024980552578       4.361e+13
            21        -38.80858904845987      -0.00000437094245        30          6120       +0.026051500887       4.511e+13
            22        -38.80859158172135      -0.00000253326148        31          6324       +0.022851553309       4.662e+13
            23        -38.80859345037437      -0.00000186865302        32          6528       +0.022584691613       4.812e+13
            24        -38.80859497801193      -0.00000152763756        33          6732       +0.023704990875       4.962e+13
            25        -38.80859633137475      -0.00000135336282        34          6936       +0.021258755355       5.113e+13
            26        -38.80859739812635      -0.00000106675160        35          7140       +0.022182208196       5.263e+13
            27        -38.80859834613978      -0.00000094801343        36          7344       +0.023252074712       5.413e+13
            28        -38.80859937959170      -0.00000103345192        37          7548       +0.022183754512       5.564e+13
            29        -38.80860038248752      -0.00000100289581        38          7752       +0.020798909876       5.714e+13
            30        -38.80860125718105      -0.00000087469353        39          7956       +0.020899021511       5.865e+13
            31        -38.80860189780268      -0.00000064062164        40          8160       +0.019932367195       6.015e+13
            32        -38.80860230928479      -0.00000041148211        41          8364       +0.019796773668       6.165e+13
            33        -38.80860264357178      -0.00000033428699        42          8568       +0.021909945506       6.316e+13
            34        -38.80860294494416      -0.00000030137238        43          8772       +0.021179811742       6.466e+13
            35        -38.80860321426725      -0.00000026932309        44          8976       +0.020738547842       6.616e+13
            36        -38.80860347337709      -0.00000025910984        45          9180       +0.020202341700       6.767e+13
            37        -38.80860377406835      -0.00000030069126        46          9384       +0.020202301908       6.917e+13
            38        -38.80860411557981      -0.00000034151147        47          9588       +0.021383916945       7.068e+13
            39        -38.80860446917760      -0.00000035359779        48          9792       +0.019866646136       7.218e+13
            40        -38.80860483918465      -0.00000037000704        49          9996       +0.019727422847       7.368e+13
            41        -38.80860521849230      -0.00000037930765        50         10200       +0.021810200678       7.519e+13
            42        -38.80860555144561      -0.00000033295331        51         10404       +0.021048871710       7.669e+13
            43        -38.80860580859973      -0.00000025715412        52         10608       +0.019638961775       7.819e+13
            44        -38.80860599347092      -0.00000018487119        53         10812       +0.019884702584       7.970e+13
            45        -38.80860614522923      -0.00000015175831        54         11016       +0.019184952742       8.120e+13
            46        -38.80860627533000      -0.00000013010077        55         11220       +0.021007114906       8.271e+13
            47        -38.80860639609408      -0.00000012076408        56         11424       +0.018255493435       8.421e+13
            48        -38.80860651903993      -0.00000012294584        57         11628       +0.022432462143       8.571e+13
            49        -38.80860664850282      -0.00000012946289        58         11832       +0.019458306650       8.722e+13
            50        -38.80860679255392      -0.00000014405110        59         12036       +0.020716115407       8.872e+13
