#Efci:-38.8089954648
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -38.77940922646103      -0.04139878830634         3           612       +0.976532550188       4.511e+16
             2        -38.79664630317777      -0.01723707671674         5          1020       +0.402978049042       7.519e+16
             3        -38.80054250560608      -0.00389620242832         7          1428       +0.164765261322       1.053e+17
             4        -38.80301153156451      -0.00246902595843         8          1632       +0.442325014761       1.203e+17
             5        -38.80509848503693      -0.00208695347242         9          1836       +0.157251601479       1.353e+17
             6        -38.80569865736805      -0.00060017233113        11          2244       +0.128255728448       1.654e+17
             7        -38.80668904225812      -0.00099038489007        12          2448       +0.105174441492       1.804e+17
             8        -38.80708625242449      -0.00039721016637        14          2856       +0.145422932652       2.105e+17
             9        -38.80759442281551      -0.00050817039102        15          3060       +0.129412073320       2.256e+17
            10        -38.80824411094121      -0.00064968812570        16          3264       +0.067012193016       2.406e+17
            11        -38.80842331335246      -0.00017920241125        18          3672       +0.068797814875       2.707e+17
            12        -38.80849472940175      -0.00007141604929        19          3876       +0.076698191140       2.857e+17
            13        -38.80852552869010      -0.00003079928835        21          4284       +0.044729965953       3.158e+17
            14        -38.80857127738393      -0.00004574869384        22          4488       +0.037109019300       3.308e+17
            15        -38.80859074901471      -0.00001947163078        24          4896       +0.032874019931       3.609e+17
            16        -38.80859764792916      -0.00000689891445        26          5304       +0.028195405162       3.910e+17
            17        -38.80860897167221      -0.00001132374305        27          5508       +0.020625298089       4.060e+17
            18        -38.80861068008161      -0.00000170840941        29          5916       +0.020420648894       4.361e+17
            19        -38.80861315056591      -0.00000247048430        30          6120       +0.017057738243       4.511e+17
            20        -38.80861691785302      -0.00000376728711        31          6324       +0.011738562874       4.662e+17
            21        -38.80861752274393      -0.00000060489091        33          6732       +0.011516248501       4.962e+17
            22        -38.80861852525314      -0.00000100250921        34          6936       +0.009236594124       5.113e+17
            23        -38.80861964293122      -0.00000111767808        35          7140       +0.006694263195       5.263e+17
            24        -38.80862009382690      -0.00000045089568        37          7548       +0.004713337885       5.564e+17
            25        -38.80862041227978      -0.00000031845288        38          7752       +0.002511704612       5.714e+17
            26        -38.80862045930278      -0.00000004702300        40          8160       +0.001209555987       6.015e+17
            27        -38.80862051556938      -0.00000005626660        41          8364       +0.001067771925       6.165e+17
            28        -38.80862052774641      -0.00000001217703        42          8568       +0.001148072341       6.316e+17
            29        -38.80862054128865      -0.00000001354224        43          8772       +0.000932466670       6.466e+17
            30        -38.80862055317435      -0.00000001188570        44          8976       +0.000697826491       6.616e+17
            31        -38.80862055731700      -0.00000000414265        46          9384       +0.000461422078       6.917e+17
            32        -38.80862055979745      -0.00000000248045        47          9588       +0.000449446913       7.068e+17
            33        -38.80862056271272      -0.00000000291526        48          9792       +0.000344521583       7.218e+17
            34        -38.80862056459304      -0.00000000188032        49          9996       +0.000245320384       7.368e+17
            35        -38.80862056464933      -0.00000000005629        50         10200       +0.000248386028       7.519e+17
            36        -38.80862056470218      -0.00000000005285        51         10404       +0.000245603485       7.669e+17
            37        -38.80862056476764      -0.00000000006546        52         10608       +0.000250969164       7.819e+17
            38        -38.80862056485934      -0.00000000009170        53         10812       +0.000267359231       7.970e+17
            39        -38.80862056497943      -0.00000000012009        54         11016       +0.000243877202       8.120e+17
            40        -38.80862056512959      -0.00000000015017        55         11220       +0.000234507401       8.271e+17
            41        -38.80862056528680      -0.00000000015721        56         11424       +0.000220933484       8.421e+17
            42        -38.80862056543570      -0.00000000014889        57         11628       +0.000200394654       8.571e+17
            43        -38.80862056557611      -0.00000000014041        58         11832       +0.000198202667       8.722e+17
            44        -38.80862056570162      -0.00000000012552        59         12036       +0.000204515369       8.872e+17
            45        -38.80862056579749      -0.00000000009587        60         12240       +0.000202641396       9.022e+17
            46        -38.80862056586978      -0.00000000007229        61         12444       +0.000185932138       9.173e+17
            47        -38.80862056592852      -0.00000000005874        62         12648       +0.000188811094       9.323e+17
            48        -38.80862056598622      -0.00000000005770        63         12852       +0.000208154402       9.473e+17
            49        -38.80862056604290      -0.00000000005668        64         13056       +0.000206358962       9.624e+17
            50        -38.80862056609676      -0.00000000005386        65         13260       +0.000200285598       9.774e+17
