#Efci:-38.8089954648
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -38.77938086959579      -0.04137043144110         3           612       +0.976953711760       4.511e+14
             2        -38.79663805997136      -0.01725719037557         5          1020       +0.402891747472       7.519e+14
             3        -38.80053869522603      -0.00390063525467         7          1428       +0.164919381601       1.053e+15
             4        -38.80298985984820      -0.00245116462217         8          1632       +0.444340552615       1.203e+15
             5        -38.80509876404323      -0.00210890419503         9          1836       +0.158720260510       1.353e+15
             6        -38.80569897037476      -0.00060020633153        11          2244       +0.130951936484       1.654e+15
             7        -38.80668338507299      -0.00098441469823        12          2448       +0.109122941886       1.804e+15
             8        -38.80711872253485      -0.00043533746185        14          2856       +0.147349594653       2.105e+15
             9        -38.80761781018241      -0.00049908764757        15          3060       +0.135351230555       2.256e+15
            10        -38.80826137939020      -0.00064356920779        16          3264       +0.067547507787       2.406e+15
            11        -38.80832733381954      -0.00006595442934        18          3672       +0.077015412271       2.707e+15
            12        -38.80843463059320      -0.00010729677366        19          3876       +0.057296703867       2.857e+15
            13        -38.80849282441292      -0.00005819381972        20          4080       +0.070954367608       3.007e+15
            14        -38.80850811563110      -0.00001529121818        22          4488       +0.064670513655       3.308e+15
            15        -38.80853609191671      -0.00002797628561        23          4692       +0.056574820877       3.459e+15
            16        -38.80854814713034      -0.00001205521363        24          4896       +0.058507175090       3.609e+15
            17        -38.80856238404743      -0.00001423691709        25          5100       +0.048202056487       3.759e+15
            18        -38.80858546312705      -0.00002307907962        26          5304       +0.035470944472       3.910e+15
            19        -38.80859105019920      -0.00000558707215        28          5712       +0.034056126789       4.210e+15
            20        -38.80859873455145      -0.00000768435225        29          5916       +0.027795713295       4.361e+15
            21        -38.80860969307801      -0.00001095852657        30          6120       +0.017847646470       4.511e+15
            22        -38.80861254789831      -0.00000285482030        32          6528       +0.015628229770       4.812e+15
            23        -38.80861676992775      -0.00000422202944        33          6732       +0.010073649330       4.962e+15
            24        -38.80861778499643      -0.00000101506868        35          7140       +0.008875483669       5.263e+15
            25        -38.80861807265759      -0.00000028766116        36          7344       +0.009322201360       5.413e+15
            26        -38.80861852997146      -0.00000045731387        37          7548       +0.008402409376       5.564e+15
            27        -38.80861916249435      -0.00000063252289        38          7752       +0.006814766704       5.714e+15
            28        -38.80861947076344      -0.00000030826909        39          7956       +0.006188371527       5.865e+15
            29        -38.80861972556649      -0.00000025480306        40          8160       +0.005015539108       6.015e+15
            30        -38.80861987936049      -0.00000015379399        41          8364       +0.004051681076       6.165e+15
            31        -38.80861999665204      -0.00000011729156        42          8568       +0.003025571729       6.316e+15
            32        -38.80862007983445      -0.00000008318241        43          8772       +0.002714101584       6.466e+15
            33        -38.80862014518964      -0.00000006535518        44          8976       +0.002658640691       6.616e+15
            34        -38.80862019964914      -0.00000005445951        45          9180       +0.002588340311       6.767e+15
            35        -38.80862024562781      -0.00000004597867        46          9384       +0.002533977753       6.917e+15
            36        -38.80862028056985      -0.00000003494205        47          9588       +0.002579173654       7.068e+15
            37        -38.80862030994887      -0.00000002937902        48          9792       +0.002468403570       7.218e+15
            38        -38.80862033491781      -0.00000002496894        49          9996       +0.002294084298       7.368e+15
            39        -38.80862035357811      -0.00000001866029        50         10200       +0.002294250632       7.519e+15
            40        -38.80862036675816      -0.00000001318006        51         10404       +0.002031516999       7.669e+15
            41        -38.80862037483878      -0.00000000808062        52         10608       +0.002005450804       7.819e+15
            42        -38.80862038016210      -0.00000000532332        53         10812       +0.002067477403       7.970e+15
            43        -38.80862038411642      -0.00000000395432        54         11016       +0.002023060230       8.120e+15
            44        -38.80862038715463      -0.00000000303821        55         11220       +0.002144065942       8.271e+15
            45        -38.80862038983380      -0.00000000267917        56         11424       +0.002117163272       8.421e+15
            46        -38.80862039257499      -0.00000000274120        57         11628       +0.002092891467       8.571e+15
            47        -38.80862039521833      -0.00000000264334        58         11832       +0.001989164961       8.722e+15
            48        -38.80862039775187      -0.00000000253353        59         12036       +0.001984967780       8.872e+15
            49        -38.80862040035381      -0.00000000260194        60         12240       +0.002019959416       9.022e+15
            50        -38.80862040304355      -0.00000000268974        61         12444       +0.001949087615       9.173e+15
