#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58289053238168      -0.02468804464094         3            96       +1.064807102409       1.102e+17
             2        -75.59452148498789      -0.01163095260621         5           160       +0.364124183489       1.837e+17
             3        -75.59620043766537      -0.00167895267748         7           224       +0.148106677409       2.572e+17
             4        -75.59838910502776      -0.00218866736239         8           256       +0.081668694979       2.939e+17
             5        -75.59852508442277      -0.00013597939501        10           320       +0.095221953362       3.674e+17
             6        -75.59865596923137      -0.00013088480860        11           352       +0.118432583263       4.041e+17
             7        -75.59884337136988      -0.00018740213851        12           384       +0.067224909922       4.408e+17
             8        -75.59888251468058      -0.00003914331070        14           448       +0.073268928669       5.143e+17
             9        -75.59894755559547      -0.00006504091489        15           480       +0.056198130070       5.511e+17
            10        -75.59897301897253      -0.00002546337706        17           544       +0.056010812911       6.245e+17
            11        -75.59900953320891      -0.00003651423638        18           576       +0.033122933569       6.613e+17
            12        -75.59902807506936      -0.00001854186044        20           640       +0.021136541833       7.347e+17
            13        -75.59903178711811      -0.00000371204875        22           704       +0.011472024897       8.082e+17
            14        -75.59903515244729      -0.00000336532918        23           736       +0.006338401951       8.449e+17
            15        -75.59903548912641      -0.00000033667912        25           800       +0.004020453907       9.184e+17
            16        -75.59903603666943      -0.00000054754302        26           832       +0.002747246265       9.552e+17
            17        -75.59903608999100      -0.00000005332157        28           896       +0.002904439217       1.029e+18
            18        -75.59903618814990      -0.00000009815889        29           928       +0.002537657928       1.065e+18
            19        -75.59903623602833      -0.00000004787843        31           992       +0.002707833497       1.139e+18
            20        -75.59903631798552      -0.00000008195720        32          1024       +0.002143586445       1.176e+18
            21        -75.59903633972037      -0.00000002173485        34          1088       +0.002197199039       1.249e+18
            22        -75.59903637917282      -0.00000003945244        35          1120       +0.001867010465       1.286e+18
            23        -75.59903643021852      -0.00000005104570        36          1152       +0.001467005880       1.323e+18
            24        -75.59903643557772      -0.00000000535920        37          1184       +0.001550120372       1.359e+18
            25        -75.59903644560126      -0.00000001002354        38          1216       +0.001392088911       1.396e+18
            26        -75.59903645949476      -0.00000001389350        39          1248       +0.001125294444       1.433e+18
            27        -75.59903647032330      -0.00000001082854        40          1280       +0.000728472583       1.469e+18
            28        -75.59903647714731      -0.00000000682401        41          1312       +0.000572392869       1.506e+18
            29        -75.59903647952636      -0.00000000237905        43          1376       +0.000326015079       1.580e+18
            30        -75.59903648268234      -0.00000000315598        44          1408       +0.000235990368       1.616e+18
            31        -75.59903648435765      -0.00000000167532        45          1440       +0.000179788244       1.653e+18
            32        -75.59903648476383      -0.00000000040617        47          1504       +0.000135146665       1.727e+18
            33        -75.59903648523620      -0.00000000047237        48          1536       +0.000108123945       1.763e+18
            34        -75.59903648528214      -0.00000000004594        50          1600       +0.000094222477       1.837e+18
            35        -75.59903648531917      -0.00000000003703        51          1632       +0.000072259537       1.874e+18
            36        -75.59903648535573      -0.00000000003655        52          1664       +0.000068130644       1.910e+18
            37        -75.59903648538243      -0.00000000002670        53          1696       +0.000075876610       1.947e+18
            38        -75.59903648540009      -0.00000000001766        54          1728       +0.000052916814       1.984e+18
            39        -75.59903648540596      -0.00000000000587        55          1760       +0.000058464278       2.021e+18
            40        -75.59903648540728      -0.00000000000132        56          1792       +0.000070082193       2.057e+18
            41        -75.59903648540821      -0.00000000000092        57          1824       +0.000065564468       2.094e+18
            42        -75.59903648540897      -0.00000000000077        58          1856       +0.000064870145       2.131e+18
            43        -75.59903648540970      -0.00000000000072        59          1888       +0.000054383905       2.167e+18
            44        -75.59903648541035      -0.00000000000065        60          1920       +0.000057913849       2.204e+18
            45        -75.59903648541075      -0.00000000000040        61          1952       +0.000077567579       2.241e+18
            46        -75.59903648541213      -0.00000000000138        63          2016       +0.000072887635       2.314e+18
            47        -75.59903648541244      -0.00000000000031        65          2080       +0.000060253165       2.388e+18
            48        -75.59903648541287      -0.00000000000043        66          2112       +0.000069002384       2.425e+18
            49        -75.59903648542129      -0.00000000000843        69          2208       +0.000067660850       2.535e+18
            50        -75.59903648542264      -0.00000000000135        70          2240       +0.000066866820       2.572e+18
