#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58289044863079      -0.02468796089005         3            96       +1.064772815141       1.102e+19
             2        -75.59452120521003      -0.01163075657924         5           160       +0.364177768287       1.837e+19
             3        -75.59620050684339      -0.00167930163336         7           224       +0.148103925548       2.572e+19
             4        -75.59838919539428      -0.00218868855089         8           256       +0.081790276846       2.939e+19
             5        -75.59852492903234      -0.00013573363806        10           320       +0.095318488203       3.674e+19
             6        -75.59865475518455      -0.00012982615222        11           352       +0.118518277584       4.041e+19
             7        -75.59884176010610      -0.00018700492154        12           384       +0.068115838732       4.408e+19
             8        -75.59888100914672      -0.00003924904063        14           448       +0.074025207348       5.143e+19
             9        -75.59894635380022      -0.00006534465349        15           480       +0.056958753876       5.511e+19
            10        -75.59897213432627      -0.00002578052606        17           544       +0.056605093295       6.245e+19
            11        -75.59900915256371      -0.00003701823744        18           576       +0.033551007872       6.613e+19
            12        -75.59902845716745      -0.00001930460374        20           640       +0.020279769920       7.347e+19
            13        -75.59903172965923      -0.00000327249178        22           704       +0.011529074017       8.082e+19
            14        -75.59903532097098      -0.00000359131175        23           736       +0.005235164715       8.449e+19
            15        -75.59903560284810      -0.00000028187712        25           800       +0.005254544242       9.184e+19
            16        -75.59903606780716      -0.00000046495906        26           832       +0.003678340717       9.552e+19
            17        -75.59903613491086      -0.00000006710370        28           896       +0.003759682045       1.029e+20
            18        -75.59903625345207      -0.00000011854121        29           928       +0.003035044835       1.065e+20
            19        -75.59903629056139      -0.00000003710932        31           992       +0.003017755349       1.139e+20
            20        -75.59903635484299      -0.00000006428161        32          1024       +0.002452446686       1.176e+20
            21        -75.59903644330076      -0.00000008845777        33          1056       +0.001423647516       1.212e+20
            22        -75.59903645671361      -0.00000001341284        35          1120       +0.001124573800       1.286e+20
            23        -75.59903647614303      -0.00000001942942        36          1152       +0.000667333717       1.323e+20
            24        -75.59903647744744      -0.00000000130441        38          1216       +0.000625914816       1.396e+20
            25        -75.59903647982863      -0.00000000238119        39          1248       +0.000529156574       1.433e+20
            26        -75.59903648050228      -0.00000000067365        41          1312       +0.000514167041       1.506e+20
            27        -75.59903648173641      -0.00000000123413        42          1344       +0.000441101881       1.543e+20
            28        -75.59903648287008      -0.00000000113367        43          1376       +0.000390025379       1.580e+20
            29        -75.59903648430581      -0.00000000143574        44          1408       +0.000188121822       1.616e+20
            30        -75.59903648509318      -0.00000000078737        45          1440       +0.000074812447       1.653e+20
            31        -75.59903648541363      -0.00000000032045        47          1504       +0.000049474627       1.727e+20
            32        -75.59903648541470      -0.00000000000107        48          1536       +0.000025869019       1.763e+20
            33        -75.59903648545176      -0.00000000003706        51          1632       +0.000022395105       1.874e+20
            34        -75.59903648547854      -0.00000000002677        52          1664       +0.000015623358       1.910e+20
            35        -75.59903648548452      -0.00000000000598        54          1728       +0.000007776775       1.984e+20
            36        -75.59903648548645      -0.00000000000193        56          1792       +0.000005996337       2.057e+20
            37        -75.59903648548659      -0.00000000000014        58          1856       +0.000006252472       2.131e+20
            38        -75.59903648548668      -0.00000000000009        59          1888       +0.000005774041       2.167e+20
            39        -75.59903648548675      -0.00000000000007        62          1984       +0.000008255111       2.278e+20
            40        -75.59903648548678      -0.00000000000003        64          2048       +0.000006872045       2.351e+20
            41        -75.59903648548678      +0.00000000000000        68          2176       +0.000005865051       2.498e+20
