#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58289055145602      -0.02468806371527         3            96       +1.064771906943       1.102e+19
             2        -75.59452122024733      -0.01163066879131         5           160       +0.364178950406       1.837e+19
             3        -75.59620053454562      -0.00167931429829         7           224       +0.148106047130       2.572e+19
             4        -75.59838920328556      -0.00218866873995         8           256       +0.081793568135       2.939e+19
             5        -75.59852497677785      -0.00013577349229        10           320       +0.095294549190       3.674e+19
             6        -75.59865483147360      -0.00012985469574        11           352       +0.118563493402       4.041e+19
             7        -75.59884183908903      -0.00018700761544        12           384       +0.068118735017       4.408e+19
             8        -75.59888104739474      -0.00003920830571        14           448       +0.074016876076       5.143e+19
             9        -75.59894633410535      -0.00006528671061        15           480       +0.056972596128       5.511e+19
            10        -75.59897212836968      -0.00002579426433        17           544       +0.056611809756       6.245e+19
            11        -75.59900915838108      -0.00003703001140        18           576       +0.033543619561       6.613e+19
            12        -75.59902854906996      -0.00001939068888        20           640       +0.020086237962       7.347e+19
            13        -75.59903173683402      -0.00000318776407        22           704       +0.011514005025       8.082e+19
            14        -75.59903530328728      -0.00000356645326        23           736       +0.005360392957       8.449e+19
            15        -75.59903557280705      -0.00000026951977        25           800       +0.005311829304       9.184e+19
            16        -75.59903602475040      -0.00000045194335        26           832       +0.003857752814       9.552e+19
            17        -75.59903608382541      -0.00000005907501        28           896       +0.003935777084       1.029e+20
            18        -75.59903619191358      -0.00000010808817        29           928       +0.003362543205       1.065e+20
            19        -75.59903623268485      -0.00000004077127        31           992       +0.003359322169       1.139e+20
            20        -75.59903630519335      -0.00000007250850        32          1024       +0.002815711418       1.176e+20
            21        -75.59903641253119      -0.00000010733784        33          1056       +0.001817348143       1.212e+20
            22        -75.59903643201423      -0.00000001948304        35          1120       +0.001546714491       1.286e+20
            23        -75.59903646278347      -0.00000003076924        36          1152       +0.001037658820       1.323e+20
            24        -75.59903646553546      -0.00000000275199        38          1216       +0.000995942700       1.396e+20
            25        -75.59903647065870      -0.00000000512324        39          1248       +0.000860643526       1.433e+20
            26        -75.59903647276909      -0.00000000211038        41          1312       +0.000831410187       1.506e+20
            27        -75.59903647659165      -0.00000000382256        42          1344       +0.000686722896       1.543e+20
            28        -75.59903647816736      -0.00000000157571        43          1376       +0.000711311636       1.580e+20
            29        -75.59903648084303      -0.00000000267566        44          1408       +0.000551622086       1.616e+20
            30        -75.59903648425808      -0.00000000341505        45          1440       +0.000281740748       1.653e+20
            31        -75.59903648529712      -0.00000000103904        47          1504       +0.000079889778       1.727e+20
            32        -75.59903648532656      -0.00000000002944        48          1536       +0.000055340163       1.763e+20
            33        -75.59903648537694      -0.00000000005038        49          1568       +0.000047318699       1.800e+20
            34        -75.59903648544386      -0.00000000006692        50          1600       +0.000028538032       1.837e+20
            35        -75.59903648546894      -0.00000000002508        52          1664       +0.000016960429       1.910e+20
            36        -75.59903648547960      -0.00000000001066        54          1728       +0.000009684739       1.984e+20
            37        -75.59903648548305      -0.00000000000345        56          1792       +0.000008737834       2.057e+20
            38        -75.59903648548442      -0.00000000000136        57          1824       +0.000008599050       2.094e+20
            39        -75.59903648548571      -0.00000000000129        58          1856       +0.000007387310       2.131e+20
            40        -75.59903648548611      -0.00000000000040        59          1888       +0.000006644600       2.167e+20
            41        -75.59903648548637      -0.00000000000026        60          1920       +0.000006741675       2.204e+20
            42        -75.59903648548658      -0.00000000000021        61          1952       +0.000006378271       2.241e+20
            43        -75.59903648548681      -0.00000000000023        62          1984       +0.000006625661       2.278e+20
            44        -75.59903648548706      -0.00000000000026        63          2016       +0.000008181842       2.314e+20
            45        -75.59903648548718      -0.00000000000011        64          2048       +0.000006616463       2.351e+20
            46        -75.59903648548728      -0.00000000000010        65          2080       +0.000006254208       2.388e+20
            47        -75.59903648548749      -0.00000000000021        66          2112       +0.000007385121       2.425e+20
            48        -75.59903648548759      -0.00000000000010        67          2144       +0.000007248887       2.461e+20
            49        -75.59903648548759      +0.00000000000000        69          2208       +0.000006381203       2.535e+20
