#Efci:-148.8881375281
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -148.84070316739806      -0.05664706833784         3           162       +1.311666300983       1.024e+12
             2        -148.85877890044165      -0.01807573304359         5           270       +0.578143334795       1.706e+12
             3        -148.86325488567081      -0.00447598522916         7           378       +0.366467164341       2.388e+12
             4        -148.86836211559725      -0.00510722992644         8           432       +0.404972819035       2.730e+12
             5        -148.87072814956082      -0.00236603396357        10           540       +0.276580491163       3.412e+12
             6        -148.87156947629140      -0.00084132673058        12           648       +0.206631388585       4.094e+12
             7        -148.87243581192499      -0.00086633563359        13           702       +0.235986517448       4.436e+12
             8        -148.87336921380609      -0.00093340188110        14           756       +0.176219988091       4.777e+12
             9        -148.87357464434720      -0.00020543054111        16           864       +0.140450919789       5.459e+12
            10        -148.87361599358147      -0.00004134923427        18           972       +0.141895532264       6.142e+12
            11        -148.87363894162070      -0.00002294803923        19          1026       +0.171209957104       6.483e+12
            12        -148.87365464799981      -0.00001570637912        20          1080       +0.152986272656       6.824e+12
            13        -148.87367470465125      -0.00002005665144        21          1134       +0.144904704715       7.165e+12
            14        -148.87376994160093      -0.00009523694968        23          1242       +0.153667704498       7.848e+12
            15        -148.87385071738962      -0.00008077578869        24          1296       +0.166933526311       8.189e+12
            16        -148.87389324556716      -0.00004252817754        25          1350       +0.163846514931       8.530e+12
            17        -148.87391286794471      -0.00001962237755        26          1404       +0.182154445356       8.871e+12
            18        -148.87393287511645      -0.00002000717174        27          1458       +0.180939699211       9.213e+12
            19        -148.87395171881803      -0.00001884370158        28          1512       +0.183271958218       9.554e+12
            20        -148.87396738058635      -0.00001566176832        29          1566       +0.151382540524       9.895e+12
            21        -148.87397847902241      -0.00001109843606        30          1620       +0.159035100889       1.024e+13
            22        -148.87398461733102      -0.00000613830861        31          1674       +0.152398749853       1.058e+13
            23        -148.87398951335703      -0.00000489602601        32          1728       +0.145984046326       1.092e+13
            24        -148.87399501044942      -0.00000549709239        33          1782       +0.174620335951       1.126e+13
            25        -148.87400150275781      -0.00000649230839        34          1836       +0.153458762714       1.160e+13
            26        -148.87400817011610      -0.00000666735829        35          1890       +0.156467457018       1.194e+13
            27        -148.87401749854610      -0.00000932843000        36          1944       +0.162019052104       1.228e+13
            28        -148.87402824579448      -0.00001074724838        37          1998       +0.144538667989       1.262e+13
            29        -148.87404456998286      -0.00001632418838        38          2052       +0.151566400539       1.297e+13
            30        -148.87406321753738      -0.00001864755453        39          2106       +0.136667840139       1.331e+13
            31        -148.87408564136837      -0.00002242383098        40          2160       +0.147993864522       1.365e+13
            32        -148.87410673467869      -0.00002109331032        41          2214       +0.137700820974       1.399e+13
            33        -148.87412083305068      -0.00001409837199        42          2268       +0.165029738807       1.433e+13
            34        -148.87412444690193      -0.00000361385125        43          2322       +0.140913657842       1.467e+13
            35        -148.87412700986133      -0.00000256295939        44          2376       +0.154904251750       1.501e+13
            36        -148.87412924096790      -0.00000223110658        45          2430       +0.154006669710       1.535e+13
            37        -148.87413124873521      -0.00000200776731        46          2484       +0.157673685488       1.570e+13
            38        -148.87413388027898      -0.00000263154377        47          2538       +0.159585107705       1.604e+13
            39        -148.87413721777153      -0.00000333749256        48          2592       +0.157116234034       1.638e+13
            40        -148.87414129616684      -0.00000407839531        49          2646       +0.160512366646       1.672e+13
            41        -148.87415822307523      -0.00001692690839        51          2754       +0.143067737239       1.740e+13
            42        -148.87417205673006      -0.00001383365483        52          2808       +0.142725439137       1.774e+13
            43        -148.87417818893158      -0.00000613220152        53          2862       +0.140628042511       1.808e+13
            44        -148.87418229738182      -0.00000410845024        54          2916       +0.145052485320       1.843e+13
            45        -148.87419569841953      -0.00001340103771        56          3024       +0.131818514526       1.911e+13
            46        -148.87420413121498      -0.00000843279545        57          3078       +0.148359419967       1.945e+13
            47        -148.87420629765927      -0.00000216644429        58          3132       +0.130980842517       1.979e+13
            48        -148.87420809941148      -0.00000180175221        59          3186       +0.149731135432       2.013e+13
            49        -148.87421055364021      -0.00000245422873        60          3240       +0.135972076530       2.047e+13
            50        -148.87421358610300      -0.00000303246279        61          3294       +0.137078669217       2.081e+13
