#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58268909764554      -0.02448660990480         3            96       +1.072762257903       1.102e+13
             2        -75.59452366551686      -0.01183456787132         5           160       +0.365225091430       1.837e+13
             3        -75.59621313794028      -0.00168947242342         7           224       +0.150194068083       2.572e+13
             4        -75.59837179657072      -0.00215865863044         8           256       +0.087373713053       2.939e+13
             5        -75.59849613205961      -0.00012433548889        10           320       +0.097852615960       3.674e+13
             6        -75.59860799745221      -0.00011186539260        11           352       +0.110629767846       4.041e+13
             7        -75.59879001662983      -0.00018201917763        12           384       +0.079931757221       4.408e+13
             8        -75.59882798188836      -0.00003796525853        14           448       +0.079163983600       5.143e+13
             9        -75.59889374709185      -0.00006576520349        15           480       +0.065500163226       5.511e+13
            10        -75.59892379244538      -0.00003004535353        17           544       +0.063007258116       6.245e+13
            11        -75.59896696792032      -0.00004317547494        18           576       +0.045394254786       6.613e+13
            12        -75.59897698323626      -0.00001001531594        20           640       +0.044157179067       7.347e+13
            13        -75.59899070551249      -0.00001372227624        21           672       +0.040661830306       7.715e+13
            14        -75.59900452574250      -0.00001382023001        22           704       +0.034421831361       8.082e+13
            15        -75.59900773593711      -0.00000321019461        24           768       +0.032036241189       8.817e+13
            16        -75.59901245676355      -0.00000472082644        25           800       +0.026809368413       9.184e+13
            17        -75.59901750355874      -0.00000504679520        26           832       +0.022366022693       9.552e+13
            18        -75.59902026541687      -0.00000276185813        27           864       +0.020645782848       9.919e+13
            19        -75.59902325790893      -0.00000299249206        28           896       +0.016521658011       1.029e+14
            20        -75.59902481193623      -0.00000155402731        29           928       +0.015358736925       1.065e+14
            21        -75.59902618843640      -0.00000137650017        30           960       +0.017764857772       1.102e+14
            22        -75.59902726065592      -0.00000107221952        31           992       +0.016900888858       1.139e+14
            23        -75.59902865317355      -0.00000139251763        32          1024       +0.016640191530       1.176e+14
            24        -75.59903029805595      -0.00000164488240        33          1056       +0.015996290575       1.212e+14
            25        -75.59903134933400      -0.00000105127805        34          1088       +0.014409887058       1.249e+14
            26        -75.59903206437028      -0.00000071503628        35          1120       +0.012873121511       1.286e+14
            27        -75.59903232920549      -0.00000026483521        36          1152       +0.010361601326       1.323e+14
            28        -75.59903262013155      -0.00000029092607        37          1184       +0.009580952064       1.359e+14
            29        -75.59903283979473      -0.00000021966318        38          1216       +0.008552532132       1.396e+14
            30        -75.59903303559581      -0.00000019580108        39          1248       +0.010510587595       1.433e+14
            31        -75.59903321011488      -0.00000017451907        40          1280       +0.010423812759       1.469e+14
            32        -75.59903336532803      -0.00000015521314        41          1312       +0.010207025080       1.506e+14
            33        -75.59903358007537      -0.00000021474735        42          1344       +0.008521204179       1.543e+14
            34        -75.59903386683020      -0.00000028675483        43          1376       +0.008289158255       1.580e+14
            35        -75.59903413021904      -0.00000026338884        44          1408       +0.006590984427       1.616e+14
            36        -75.59903427146017      -0.00000014124113        45          1440       +0.007659854307       1.653e+14
            37        -75.59903433932519      -0.00000006786502        46          1472       +0.008368591155       1.690e+14
            38        -75.59903435588308      -0.00000001655789        47          1504       +0.006775785293       1.727e+14
            39        -75.59903436797364      -0.00000001209057        48          1536       +0.005821318221       1.763e+14
            40        -75.59903445426255      -0.00000008628891        50          1600       +0.007269872633       1.837e+14
            41        -75.59903450578976      -0.00000005152721        51          1632       +0.009412752282       1.874e+14
            42        -75.59903453701200      -0.00000003122224        52          1664       +0.007649070177       1.910e+14
            43        -75.59903455459403      -0.00000001758202        53          1696       +0.007043225804       1.947e+14
            44        -75.59903457130041      -0.00000001670638        54          1728       +0.006232696324       1.984e+14
            45        -75.59903459194560      -0.00000002064519        55          1760       +0.008051761460       2.021e+14
            46        -75.59903466090896      -0.00000006896336        57          1824       +0.007916835465       2.094e+14
            47        -75.59903466106563      -0.00000000015667        59          1888       +0.007651594632       2.167e+14
            48        -75.59903466118530      -0.00000000011967        60          1920       +0.006973231523       2.204e+14
            49        -75.59903466129251      -0.00000000010721        61          1952       +0.006097871867       2.241e+14
            50        -75.59903466139704      -0.00000000010454        62          1984       +0.007397779502       2.278e+14
