#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58288159303613      -0.02467910529539         3            96       +1.061607665113       1.102e+13
             2        -75.59453241829533      -0.01165082525920         5           160       +0.368220188620       1.837e+13
             3        -75.59623956612785      -0.00170714783252         7           224       +0.147286407097       2.572e+13
             4        -75.59836014010968      -0.00212057398183         8           256       +0.117847829069       2.939e+13
             5        -75.59853932892976      -0.00017918882008        10           320       +0.098126196348       3.674e+13
             6        -75.59860121361368      -0.00006188468392        11           352       +0.137681926535       4.041e+13
             7        -75.59870954594794      -0.00010833233426        12           384       +0.121898742251       4.408e+13
             8        -75.59875015939718      -0.00004061344924        14           448       +0.121844304378       5.143e+13
             9        -75.59881850956693      -0.00006835016974        15           480       +0.101400365070       5.511e+13
            10        -75.59884992940677      -0.00003141983984        17           544       +0.098907009773       6.245e+13
            11        -75.59890476232495      -0.00005483291818        18           576       +0.080853724693       6.613e+13
            12        -75.59890617034029      -0.00000140801534        19           608       +0.089589194918       6.980e+13
            13        -75.59891871190997      -0.00001254156969        21           672       +0.083631340982       7.715e+13
            14        -75.59893842744420      -0.00001971553422        22           704       +0.074660166365       8.082e+13
            15        -75.59895983523876      -0.00002140779456        23           736       +0.066445823962       8.449e+13
            16        -75.59898191597536      -0.00002208073660        24           768       +0.050646274195       8.817e+13
            17        -75.59899092013784      -0.00000900416248        25           800       +0.048729205995       9.184e+13
            18        -75.59900324515466      -0.00001232501683        26           832       +0.035963669666       9.552e+13
            19        -75.59900798818143      -0.00000474302676        28           896       +0.034796198311       1.029e+14
            20        -75.59901533230887      -0.00000734412744        29           928       +0.025971506465       1.065e+14
            21        -75.59902050098728      -0.00000516867841        30           960       +0.023391916298       1.102e+14
            22        -75.59902343892101      -0.00000293793373        31           992       +0.017269455976       1.139e+14
            23        -75.59902474539598      -0.00000130647497        33          1056       +0.017482620178       1.212e+14
            24        -75.59902559547785      -0.00000085008188        34          1088       +0.015468264126       1.249e+14
            25        -75.59902722893861      -0.00000163346076        35          1120       +0.014794084887       1.286e+14
            26        -75.59902902863891      -0.00000179970030        36          1152       +0.010275653130       1.323e+14
            27        -75.59902916348791      -0.00000013484900        37          1184       +0.013940597799       1.359e+14
            28        -75.59902930607311      -0.00000014258519        38          1216       +0.014284458672       1.396e+14
            29        -75.59902951556502      -0.00000020949192        39          1248       +0.014332152134       1.433e+14
            30        -75.59902982818343      -0.00000031261841        40          1280       +0.011984214629       1.469e+14
            31        -75.59903025387986      -0.00000042569643        41          1312       +0.011393074286       1.506e+14
            32        -75.59903070557368      -0.00000045169382        42          1344       +0.011704421768       1.543e+14
            33        -75.59903104764797      -0.00000034207429        43          1376       +0.010977362200       1.580e+14
            34        -75.59903138555062      -0.00000033790265        44          1408       +0.010118364348       1.616e+14
            35        -75.59903160341409      -0.00000021786347        45          1440       +0.010756056081       1.653e+14
            36        -75.59903179860564      -0.00000019519155        46          1472       +0.009641889745       1.690e+14
            37        -75.59903194526075      -0.00000014665511        47          1504       +0.009810067691       1.727e+14
            38        -75.59903209272072      -0.00000014745997        48          1536       +0.010110293392       1.763e+14
            39        -75.59903229860721      -0.00000020588649        49          1568       +0.005802948382       1.800e+14
            40        -75.59903247001797      -0.00000017141076        50          1600       +0.007278329871       1.837e+14
            41        -75.59903260721758      -0.00000013719961        51          1632       +0.010102460803       1.874e+14
            42        -75.59903265307562      -0.00000004585804        54          1728       +0.010334633018       1.984e+14
            43        -75.59903267356052      -0.00000002048489        55          1760       +0.010288520001       2.021e+14
            44        -75.59903268149104      -0.00000000793052        56          1792       +0.010243649455       2.057e+14
            45        -75.59903271774036      -0.00000003624932        58          1856       +0.008398193964       2.131e+14
            46        -75.59903274930808      -0.00000003156772        59          1888       +0.010180488236       2.167e+14
            47        -75.59903276965626      -0.00000002034818        60          1920       +0.009272289679       2.204e+14
            48        -75.59903288643326      -0.00000011677700        62          1984       +0.010303130781       2.278e+14
            49        -75.59903301381246      -0.00000012737920        63          2016       +0.008818663002       2.314e+14
            50        -75.59903309742209      -0.00000008360963        64          2048       +0.011205429375       2.351e+14
