#Efci:-148.8881375281
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -148.80524848980306      -0.02119239074284         3           162       +1.658297135954       1.024e+10
             2        -148.82900288154124      -0.02375439173818         4           216       +1.528801076539       1.365e+10
             3        -148.84874705192615      -0.01974417038491         5           270       +1.153477342501       1.706e+10
             4        -148.85464804818253      -0.00590099625637         6           324       +1.169318254659       2.047e+10
             5        -148.85549287821823      -0.00084483003570         8           432       +1.111039843763       2.730e+10
             6        -148.85579268095896      -0.00029980274073         9           486       +0.991444374523       3.071e+10
             7        -148.85603043597783      -0.00023775501887        10           540       +1.043392961870       3.412e+10
             8        -148.85627369973147      -0.00024326375365        11           594       +0.848162642298       3.753e+10
             9        -148.85661609159575      -0.00034239186428        12           648       +1.099265056570       4.094e+10
            10        -148.85712123836919      -0.00050514677343        13           702       +1.023597173161       4.436e+10
            11        -148.85780452563955      -0.00068328727036        14           756       +1.103297459900       4.777e+10
            12        -148.85852790968897      -0.00072338404942        15           810       +1.035478218910       5.118e+10
            13        -148.85908372194999      -0.00055581226101        16           864       +0.882368112787       5.459e+10
            14        -148.85955159711315      -0.00046787516317        17           918       +0.874662962282       5.800e+10
            15        -148.85984957970166      -0.00029798258851        18           972       +0.872766599365       6.142e+10
            16        -148.86005168389050      -0.00020210418884        19          1026       +0.899099099588       6.483e+10
            17        -148.86018637965671      -0.00013469576621        20          1080       +0.983563125152       6.824e+10
            18        -148.86026622655464      -0.00007984689793        21          1134       +0.794124910551       7.165e+10
            19        -148.86031714447756      -0.00005091792292        22          1188       +0.780194144270       7.506e+10
            20        -148.86035043740645      -0.00003329292889        23          1242       +0.838756047761       7.848e+10
            21        -148.86038096071465      -0.00003052330820        24          1296       +1.016149880659       8.189e+10
            22        -148.86040934264463      -0.00002838192998        25          1350       +0.924253009740       8.530e+10
            23        -148.86043670335300      -0.00002736070837        26          1404       +0.816396973241       8.871e+10
            24        -148.86046195884796      -0.00002525549496        27          1458       +0.796498196241       9.213e+10
            25        -148.86048907144442      -0.00002711259646        28          1512       +0.769203393856       9.554e+10
            26        -148.86051763329789      -0.00002856185347        29          1566       +0.968177190301       9.895e+10
            27        -148.86068889546533      -0.00017126216744        31          1674       +0.807226905167       1.058e+11
            28        -148.86095169497221      -0.00026279950688        33          1782       +0.845905285156       1.126e+11
            29        -148.86095169497236      -0.00000000000014        50          2700       +0.902273204023       1.706e+11
            30        -148.86095169497236      +0.00000000000000        53          2862       +0.836912468129       1.808e+11
