#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58288522938487      -0.02468274164413         3            96       +1.065021876232       1.102e+15
             2        -75.59451834075601      -0.01163311137114         5           160       +0.364035494684       1.837e+15
             3        -75.59619727473564      -0.00167893397963         7           224       +0.148192665330       2.572e+15
             4        -75.59838631700745      -0.00218904227181         8           256       +0.081777430221       2.939e+15
             5        -75.59852415486360      -0.00013783785614        10           320       +0.095173912094       3.674e+15
             6        -75.59866011871057      -0.00013596384697        11           352       +0.118045245234       4.041e+15
             7        -75.59885028831718      -0.00019016960661        12           384       +0.063569387169       4.408e+15
             8        -75.59888859278030      -0.00003830446312        14           448       +0.069822494352       5.143e+15
             9        -75.59895174530303      -0.00006315252273        15           480       +0.052785177556       5.511e+15
            10        -75.59897740556707      -0.00002566026404        17           544       +0.053468498897       6.245e+15
            11        -75.59901285362912      -0.00003544806205        18           576       +0.030178731529       6.613e+15
            12        -75.59902676737659      -0.00001391374747        20           640       +0.023120377898       7.347e+15
            13        -75.59903222376188      -0.00000545638530        22           704       +0.010888235062       8.082e+15
            14        -75.59903444248388      -0.00000221872200        24           768       +0.009709925364       8.817e+15
            15        -75.59903558865018      -0.00000114616630        26           832       +0.004200789795       9.552e+15
            16        -75.59903604136403      -0.00000045271385        28           896       +0.004537112911       1.029e+16
            17        -75.59903636009254      -0.00000031872851        29           928       +0.001561668747       1.065e+16
            18        -75.59903638250765      -0.00000002241511        31           992       +0.001480017992       1.139e+16
            19        -75.59903641191103      -0.00000002940338        32          1024       +0.001379805026       1.176e+16
            20        -75.59903642989335      -0.00000001798232        33          1056       +0.001180644902       1.212e+16
            21        -75.59903644271768      -0.00000001282433        34          1088       +0.001119010712       1.249e+16
            22        -75.59903645041760      -0.00000000769992        35          1120       +0.000936242541       1.286e+16
            23        -75.59903645511922      -0.00000000470162        36          1152       +0.001024418318       1.323e+16
            24        -75.59903645926161      -0.00000000414239        37          1184       +0.000761769928       1.359e+16
            25        -75.59903646261320      -0.00000000335159        38          1216       +0.000905687000       1.396e+16
            26        -75.59903646403417      -0.00000000142097        39          1248       +0.000784706073       1.433e+16
            27        -75.59903646540305      -0.00000000136887        40          1280       +0.000711958599       1.469e+16
            28        -75.59903646623521      -0.00000000083216        41          1312       +0.000806533480       1.506e+16
            29        -75.59903646704065      -0.00000000080544        42          1344       +0.000856730400       1.543e+16
            30        -75.59903646790860      -0.00000000086796        43          1376       +0.000642039919       1.580e+16
            31        -75.59903646879454      -0.00000000088593        44          1408       +0.000789211529       1.616e+16
            32        -75.59903647147874      -0.00000000268420        46          1472       +0.000731713942       1.690e+16
            33        -75.59903647243924      -0.00000000096050        47          1504       +0.000662808718       1.727e+16
            34        -75.59903647285866      -0.00000000041942        48          1536       +0.000726385379       1.763e+16
            35        -75.59903647319121      -0.00000000033255        49          1568       +0.000737365734       1.800e+16
            36        -75.59903647323044      -0.00000000003924        50          1600       +0.000724383138       1.837e+16
            37        -75.59903647343614      -0.00000000020570        52          1664       +0.000670032548       1.910e+16
            38        -75.59903647363890      -0.00000000020276        53          1696       +0.000707606876       1.947e+16
            39        -75.59903647380359      -0.00000000016469        54          1728       +0.000759780460       1.984e+16
            40        -75.59903647403542      -0.00000000023182        55          1760       +0.000740153588       2.021e+16
            41        -75.59903647439052      -0.00000000035510        56          1792       +0.000822240908       2.057e+16
            42        -75.59903647486858      -0.00000000047807        57          1824       +0.000704388504       2.094e+16
            43        -75.59903647533031      -0.00000000046172        58          1856       +0.000519253095       2.131e+16
            44        -75.59903647564954      -0.00000000031923        59          1888       +0.000755448909       2.167e+16
            45        -75.59903647573253      -0.00000000008299        60          1920       +0.000779931592       2.204e+16
            46        -75.59903647575226      -0.00000000001972        61          1952       +0.000608695044       2.241e+16
            47        -75.59903647576925      -0.00000000001700        62          1984       +0.000626677006       2.278e+16
            48        -75.59903647578487      -0.00000000001562        63          2016       +0.000678795601       2.314e+16
            49        -75.59903647580066      -0.00000000001579        64          2048       +0.000700034902       2.351e+16
            50        -75.59903647619001      -0.00000000038935        67          2144       +0.000596721337       2.461e+16
