#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58309811788310      -0.02489563014235         3            96       +1.067381652976       1.102e+13
             2        -75.59462531382985      -0.01152719594675         5           160       +0.358607100280       1.837e+13
             3        -75.59625068214234      -0.00162536831249         7           224       +0.147027508051       2.572e+13
             4        -75.59838142175035      -0.00213073960801         8           256       +0.079209107449       2.939e+13
             5        -75.59852396277354      -0.00014254102319        10           320       +0.092227762184       3.674e+13
             6        -75.59872749418793      -0.00020353141439        11           352       +0.085444495402       4.041e+13
             7        -75.59881175191087      -0.00008425772295        13           416       +0.083097749886       4.776e+13
             8        -75.59885102488209      -0.00003927297122        15           480       +0.081280300719       5.511e+13
             9        -75.59891650365317      -0.00006547877108        16           512       +0.064212913565       5.878e+13
            10        -75.59894318897385      -0.00002668532068        18           576       +0.060961957731       6.613e+13
            11        -75.59898128769910      -0.00003809872526        19           608       +0.043095768876       6.980e+13
            12        -75.59899419890263      -0.00001291120353        21           672       +0.034635876423       7.715e+13
            13        -75.59900302319400      -0.00000882429137        22           704       +0.036759594748       8.082e+13
            14        -75.59901463090060      -0.00001160770660        23           736       +0.025930947274       8.449e+13
            15        -75.59901487699872      -0.00000024609812        24           768       +0.029131204602       8.817e+13
            16        -75.59901527936702      -0.00000040236830        25           800       +0.028261129614       9.184e+13
            17        -75.59901606752690      -0.00000078815988        26           832       +0.027336060111       9.552e+13
            18        -75.59901746495667      -0.00000139742977        27           864       +0.025651421945       9.919e+13
            19        -75.59901955654873      -0.00000209159205        28           896       +0.024097013453       1.029e+14
            20        -75.59902224890709      -0.00000269235836        29           928       +0.017294765659       1.065e+14
            21        -75.59902398512271      -0.00000173621562        30           960       +0.018184951157       1.102e+14
            22        -75.59902664604560      -0.00000266092289        31           992       +0.015209198379       1.139e+14
            23        -75.59902729423624      -0.00000064819064        32          1024       +0.017291663141       1.176e+14
            24        -75.59902830073484      -0.00000100649861        33          1056       +0.015599438084       1.212e+14
            25        -75.59902919615153      -0.00000089541669        34          1088       +0.015100394860       1.249e+14
            26        -75.59902988491294      -0.00000068876140        35          1120       +0.015297919918       1.286e+14
            27        -75.59903082831656      -0.00000094340362        36          1152       +0.011354737905       1.323e+14
            28        -75.59903165275634      -0.00000082443978        37          1184       +0.010522900843       1.359e+14
            29        -75.59903203276033      -0.00000038000400        38          1216       +0.009379709746       1.396e+14
            30        -75.59903220646652      -0.00000017370618        39          1248       +0.013451778453       1.433e+14
            31        -75.59903225197760      -0.00000004551109        40          1280       +0.010539862019       1.469e+14
            32        -75.59903228339483      -0.00000003141723        41          1312       +0.010235952919       1.506e+14
            33        -75.59903242438378      -0.00000014098894        43          1376       +0.009498433489       1.580e+14
            34        -75.59903260923787      -0.00000018485409        44          1408       +0.008725420991       1.616e+14
            35        -75.59903281231379      -0.00000020307593        45          1440       +0.007994369140       1.653e+14
            36        -75.59903302903540      -0.00000021672160        46          1472       +0.009969522474       1.690e+14
            37        -75.59903320348701      -0.00000017445161        47          1504       +0.010157772043       1.727e+14
            38        -75.59903338213459      -0.00000017864758        48          1536       +0.009387378210       1.763e+14
            39        -75.59903352845407      -0.00000014631948        49          1568       +0.008546892844       1.800e+14
            40        -75.59903361532648      -0.00000008687240        50          1600       +0.008428515359       1.837e+14
            41        -75.59903362384455      -0.00000000851807        51          1632       +0.009511387558       1.874e+14
            42        -75.59903363111587      -0.00000000727132        52          1664       +0.010667120889       1.910e+14
            43        -75.59903363794987      -0.00000000683400        53          1696       +0.009965761785       1.947e+14
            44        -75.59903364426431      -0.00000000631444        54          1728       +0.009017840077       1.984e+14
            45        -75.59903364937888      -0.00000000511457        55          1760       +0.009443685972       2.021e+14
            46        -75.59903365748909      -0.00000000811021        56          1792       +0.008326851687       2.057e+14
            47        -75.59903379154700      -0.00000013405791        59          1888       +0.009242581177       2.167e+14
            48        -75.59903385922701      -0.00000006768001        60          1920       +0.009249115255       2.204e+14
            49        -75.59903392117097      -0.00000006194396        61          1952       +0.009260929180       2.241e+14
            50        -75.59903395416684      -0.00000003299587        62          1984       +0.008284817431       2.278e+14
