#Efci:-148.8881375281
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -148.83907318223737      -0.05501708317715         3           162       +1.317398569807       1.024e+12
             2        -148.85795888640908      -0.01888570417171         5           270       +0.607233569885       1.706e+12
             3        -148.86273636486740      -0.00477747845832         7           378       +0.365495295385       2.388e+12
             4        -148.86847925049483      -0.00574288562743         8           432       +0.336569210799       2.730e+12
             5        -148.87028550765405      -0.00180625715922        10           540       +0.299613150064       3.412e+12
             6        -148.87100331424989      -0.00071780659584        11           594       +0.355878491629       3.753e+12
             7        -148.87214490320457      -0.00114158895468        12           648       +0.286808188995       4.094e+12
             8        -148.87313757172771      -0.00099266852314        13           702       +0.194718449890       4.436e+12
             9        -148.87337953319769      -0.00024196146998        15           810       +0.167875873832       5.118e+12
            10        -148.87350171673069      -0.00012218353299        16           864       +0.146902759785       5.459e+12
            11        -148.87364404026297      -0.00014232353229        17           918       +0.117404762944       5.800e+12
            12        -148.87375117510103      -0.00010713483806        18           972       +0.148314491682       6.142e+12
            13        -148.87380703179099      -0.00005585668995        19          1026       +0.136556203515       6.483e+12
            14        -148.87384022379916      -0.00003319200817        20          1080       +0.145701636257       6.824e+12
            15        -148.87386483627887      -0.00002461247971        21          1134       +0.131187256474       7.165e+12
            16        -148.87388233374006      -0.00001749746119        22          1188       +0.139105938592       7.506e+12
            17        -148.87390019513154      -0.00001786139148        23          1242       +0.142365201106       7.848e+12
            18        -148.87392276722409      -0.00002257209255        24          1296       +0.135729354999       8.189e+12
            19        -148.87395375857349      -0.00003099134940        25          1350       +0.133368487167       8.530e+12
            20        -148.87398907672645      -0.00003531815295        26          1404       +0.136508491687       8.871e+12
            21        -148.87402209382162      -0.00003301709518        27          1458       +0.141619278408       9.213e+12
            22        -148.87405364099996      -0.00003154717834        28          1512       +0.136927501416       9.554e+12
            23        -148.87408397434319      -0.00003033334323        29          1566       +0.124527946600       9.895e+12
            24        -148.87411056905049      -0.00002659470729        30          1620       +0.148078835589       1.024e+13
            25        -148.87413059229814      -0.00002002324766        31          1674       +0.147318041347       1.058e+13
            26        -148.87415209572697      -0.00002150342883        32          1728       +0.139467377344       1.092e+13
            27        -148.87417515734583      -0.00002306161886        33          1782       +0.127411533937       1.126e+13
            28        -148.87419398352549      -0.00001882617966        34          1836       +0.132002794694       1.160e+13
            29        -148.87420750577340      -0.00001352224791        35          1890       +0.145768476434       1.194e+13
            30        -148.87421753769448      -0.00001003192108        36          1944       +0.121033882857       1.228e+13
            31        -148.87422641686285      -0.00000887916838        37          1998       +0.134150554976       1.262e+13
            32        -148.87423631104102      -0.00000989417816        38          2052       +0.127471268365       1.297e+13
            33        -148.87424968786036      -0.00001337681934        40          2160       +0.134099492589       1.365e+13
            34        -148.87425906924349      -0.00000938138314        41          2214       +0.158557062339       1.399e+13
            35        -148.87426614731956      -0.00000707807607        42          2268       +0.150278888981       1.433e+13
            36        -148.87428841136392      -0.00002226404436        44          2376       +0.145271067076       1.501e+13
            37        -148.87429555679472      -0.00000714543080        45          2430       +0.131160306817       1.535e+13
            38        -148.87429555679478      -0.00000000000006        64          3456       +0.151351134991       2.184e+13
            39        -148.87429555679478      +0.00000000000000        66          3564       +0.155520842385       2.252e+13
